"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1617","0.0-0.0","","9002","2025-11-06","03:58:36.500Z","day63","morning","2026-01-07T15:03:37.582Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","","","","","","","","","","","","","","","",""
"instructions","1","25716","0.0-1.0","","9002","2025-11-06","03:58:36.500Z","day63","morning","2026-01-07T15:03:37.582Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","[{""page_index"":0,""viewing_time"":4030},{""page_index"":1,""viewing_time"":4190},{""page_index"":2,""viewing_time"":8807},{""page_index"":3,""viewing_time"":7065}]","24093","","","","","","","","","","","","","","",""
"html-keyboard-response","2","26530","0.0-2.0-0.0","","9002","2025-11-06","03:58:36.500Z","day63","morning","2026-01-07T15:03:37.582Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","28370","0.0-2.0-1.0","","9002","2025-11-06","03:58:36.500Z","day63","morning","2026-01-07T15:03:37.582Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1837","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","phony","friend","PosNeg","65","69","negative","positive","4","friend","right","true"
"html-keyboard-response","4","29176","0.0-2.0-0.1","","9002","2025-11-06","03:58:36.500Z","day63","morning","2026-01-07T15:03:37.582Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","30586","0.0-2.0-1.1","","9002","2025-11-06","03:58:36.500Z","day63","morning","2026-01-07T15:03:37.582Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1406","<div class=""prompt"">Which word describes you more?</div>","0","pairing","2","respectful","phony","PosNeg","31","65","positive","negative","34","respectful","left","true"
"html-keyboard-response","6","31389","0.0-2.0-0.2","","9002","2025-11-06","03:58:36.500Z","day63","morning","2026-01-07T15:03:37.582Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","34406","0.0-2.0-1.2","","9002","2025-11-06","03:58:36.500Z","day63","morning","2026-01-07T15:03:37.582Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","3014","<div class=""prompt"">Which word describes you more?</div>","0","pairing","3","stingy","lunatic","NegNeg","23","63","negative","negative","40","stingy","left","true"
"html-keyboard-response","8","35210","0.0-2.0-0.3","","9002","2025-11-06","03:58:36.500Z","day63","morning","2026-01-07T15:03:37.582Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","37955","0.0-2.0-1.3","","9002","2025-11-06","03:58:36.500Z","day63","morning","2026-01-07T15:03:37.582Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","2743","<div class=""prompt"">Which word describes you more?</div>","1","pairing","4","gross","mess","NegNeg","83","13","negative","negative","70","mess","right","true"
