"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response","which_experiment_phase"
"pavlovia","0","811","0.0-0.0","","1003","2025-09-26","17:03:59.737Z","day6","afternoon","2025-10-01T20:48:54.893Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","","","","","","","","","","","","","","","",""
"instructions","1","19537","0.0-1.0","","1003","2025-09-26","17:03:59.737Z","day6","afternoon","2025-10-01T20:48:54.893Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","[{""page_index"":0,""viewing_time"":3011},{""page_index"":1,""viewing_time"":5871},{""page_index"":2,""viewing_time"":2536},{""page_index"":3,""viewing_time"":7302}]","18722","","","","","","","","","","","","","","",""
"html-button-response","2","22085","0.0-2.0-0.0","","1003","2025-09-26","17:03:59.737Z","day6","afternoon","2025-10-01T20:48:54.893Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","2543","<div class=""prompt"">Which word describes you more?</div>","0","1","anxious","bitter","NegNeg","67","1","negative","negative","66","anxious","left","true","pairing"
"html-button-response","3","23460","0.0-2.0-0.1","","1003","2025-09-26","17:03:59.737Z","day6","afternoon","2025-10-01T20:48:54.893Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","1370","<div class=""prompt"">Which word describes you more?</div>","1","2","wise","energetic","PosPos","74","94","positive","positive","20","energetic","right","true","pairing"
"html-button-response","4","31463","0.0-2.0-0.2","","1003","2025-09-26","17:03:59.737Z","day6","afternoon","2025-10-01T20:48:54.893Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","null","<div class=""prompt"">Which word describes you more?</div>","null","3","creative","achiever","PosPos","61","97","positive","positive","36","null","null","false","pairing"
"html-button-response","5","32042","0.0-2.0-0.3","","1003","2025-09-26","17:03:59.737Z","day6","afternoon","2025-10-01T20:48:54.893Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","577","<div class=""prompt"">Which word describes you more?</div>","0","4","failure","seeker","PosNeg","0","99","negative","positive","99","failure","left","true","pairing"
"html-button-response","6","35116","0.0-2.0-0.4","","1003","2025-09-26","17:03:59.737Z","day6","afternoon","2025-10-01T20:48:54.893Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","3071","<div class=""prompt"">Which word describes you more?</div>","1","5","distressed","tolerant","PosNeg","18","26","negative","positive","8","tolerant","right","true","pairing"
"html-button-response","7","41863","0.0-2.0-0.5","","1003","2025-09-26","17:03:59.737Z","day6","afternoon","2025-10-01T20:48:54.893Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","6745","<div class=""prompt"">Which word describes you more?</div>","1","6","hesitant","anxious","NegNeg","17","67","negative","negative","50","anxious","right","true","pairing"
"html-button-response","8","44137","0.0-2.0-0.6","","1003","2025-09-26","17:03:59.737Z","day6","afternoon","2025-10-01T20:48:54.893Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","2272","<div class=""prompt"">Which word describes you more?</div>","1","7","parasite","safe","PosNeg","0","91","negative","positive","91","safe","right","true","pairing"
"html-button-response","9","52139","0.0-2.0-0.7","","1003","2025-09-26","17:03:59.737Z","day6","afternoon","2025-10-01T20:48:54.893Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","null","<div class=""prompt"">Which word describes you more?</div>","null","8","adventurous","negligent","PosNeg","94","1","positive","negative","93","null","null","false","pairing"
