"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","2142","0.0-0.0","1014","18","pre","6","evening","2026-02-05","2026-02-17","2026-02-11T05:00:49.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","","","","","","","","","","","","","","","",""
"instructions","1","9321","0.0-1.0","1014","18","pre","6","evening","2026-02-05","2026-02-17","2026-02-11T05:00:49.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","[{""page_index"":0,""viewing_time"":1037},{""page_index"":1,""viewing_time"":1066},{""page_index"":2,""viewing_time"":3508},{""page_index"":3,""viewing_time"":1565}]","7177","","","","","","","","","","","","","","",""
"html-keyboard-response","2","10125","0.0-2.0-0.0","1014","18","pre","6","evening","2026-02-05","2026-02-17","2026-02-11T05:00:49.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","11143","0.0-2.0-1.0","1014","18","pre","6","evening","2026-02-05","2026-02-17","2026-02-11T05:00:49.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","1011","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","1","fool","healthy","PosNeg","50","69","negative","positive","19","healthy","right","true"
"html-keyboard-response","4","11946","0.0-2.0-0.1","1014","18","pre","6","evening","2026-02-05","2026-02-17","2026-02-11T05:00:49.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","12857","0.0-2.0-1.1","1014","18","pre","6","evening","2026-02-05","2026-02-17","2026-02-11T05:00:49.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","906","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","2","incapable","capable","PosNeg","15","82","negative","positive","67","capable","right","true"
"html-keyboard-response","6","13659","0.0-2.0-0.2","1014","18","pre","6","evening","2026-02-05","2026-02-17","2026-02-11T05:00:49.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","16699","0.0-2.0-1.2","1014","18","pre","6","evening","2026-02-05","2026-02-17","2026-02-11T05:00:49.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","3038","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","3","achiever","anxious","PosNeg","62","79","positive","negative","17","anxious","right","true"
"html-keyboard-response","8","17501","0.0-2.0-0.3","1014","18","pre","6","evening","2026-02-05","2026-02-17","2026-02-11T05:00:49.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","18721","0.0-2.0-1.3","1014","18","pre","6","evening","2026-02-05","2026-02-17","2026-02-11T05:00:49.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","1218","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","4","tolerant","sloppy","PosNeg","65","8","positive","negative","57","tolerant","left","true"
