"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response","which_experiment_phase"
"pavlovia","0","4544","0.0-0.0","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","","","","","","","","","","","","","","","","",""
"instructions","1","11751","0.0-1.0","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","[{""page_index"":0,""viewing_time"":3894},{""page_index"":1,""viewing_time"":2169},{""page_index"":2,""viewing_time"":1136}]","7203","","","","","","","","","","","","","","",""
"html-button-response","2","13205","0.0-2.0-0.0","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","","1448","<div class=""prompt"">Which word describes you more?</div>","1","1","capable","unbearable","PosNeg","44","35","positive","negative","9","unbearable","right","true","pairing"
"html-button-response","3","18834","0.0-2.0-0.1","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","","5625","<div class=""prompt"">Which word describes you more?</div>","0","2","unique","incompetent","PosNeg","65","17","positive","negative","48","unique","left","true","pairing"
"html-button-response","4","19468","0.0-2.0-0.2","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","","633","<div class=""prompt"">Which word describes you more?</div>","1","3","parasite","clever","PosNeg","66","59","negative","positive","7","clever","right","true","pairing"
"html-button-response","5","20436","0.0-2.0-0.3","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","","967","<div class=""prompt"">Which word describes you more?</div>","1","4","empty","smart","PosNeg","93","26","negative","positive","67","smart","right","true","pairing"
"html-button-response","6","20987","0.0-2.0-0.4","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","","548","<div class=""prompt"">Which word describes you more?</div>","0","5","satisfied","valued","PosPos","33","38","positive","positive","5","satisfied","left","true","pairing"
"html-button-response","7","21723","0.0-2.0-0.5","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","","734","<div class=""prompt"">Which word describes you more?</div>","1","6","regretful","devoted","PosNeg","8","30","negative","positive","22","devoted","right","true","pairing"
"html-button-response","8","22543","0.0-2.0-0.6","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","","818","<div class=""prompt"">Which word describes you more?</div>","0","7","witty","garbage","PosNeg","13","81","positive","negative","68","witty","left","true","pairing"
"html-button-response","9","23193","0.0-2.0-0.7","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","","648","<div class=""prompt"">Which word describes you more?</div>","1","8","coward","energetic","PosNeg","52","61","negative","positive","9","energetic","right","true","pairing"
"html-button-response","10","23961","0.0-2.0-0.8","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","","766","<div class=""prompt"">Which word describes you more?</div>","0","9","humorous","worthless","PosNeg","55","40","positive","negative","15","humorous","left","true","pairing"
"html-button-response","11","24562","0.0-2.0-0.9","","1001","2025-09-22","21:22:42.054Z","day4","afternoon","2025-09-25T17:07:58.428Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","980","1665","240","","599","<div class=""prompt"">Which word describes you more?</div>","1","10","empty","creep","NegNeg","93","21","negative","negative","72","creep","right","true","pairing"
