"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1430","0.0-0.0","1080","25","pre","9","morning","2026-05-20","2026-06-03","2026-05-28T14:30:42.045Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","343","597","240","","","","","","","","","","","","","","","","",""
"instructions","1","4834","0.0-1.0","1080","25","pre","9","morning","2026-05-20","2026-06-03","2026-05-28T14:30:42.045Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","343","597","240","[{""page_index"":0,""viewing_time"":720},{""page_index"":1,""viewing_time"":537},{""page_index"":2,""viewing_time"":1656},{""page_index"":3,""viewing_time"":480}]","3394","","","","","","","","","","","","","","",""
"html-keyboard-response","2","5640","0.0-2.0-0.0","1080","25","pre","9","morning","2026-05-20","2026-06-03","2026-05-28T14:30:42.045Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","343","597","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","6790","0.0-2.0-1.0","1080","25","pre","9","morning","2026-05-20","2026-06-03","2026-05-28T14:30:42.045Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","343","597","240","","1142","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","1","helper","creep","PosNeg","70","0","positive","negative","70","helper","left","true"
"html-keyboard-response","4","7593","0.0-2.0-0.1","1080","25","pre","9","morning","2026-05-20","2026-06-03","2026-05-28T14:30:42.045Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","343","597","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","8492","0.0-2.0-1.1","1080","25","pre","9","morning","2026-05-20","2026-06-03","2026-05-28T14:30:42.045Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","343","597","240","","896","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","2","virtuous","awkward","PosNeg","24","65","positive","negative","41","awkward","right","true"
"html-keyboard-response","6","9295","0.0-2.0-0.2","1080","25","pre","9","morning","2026-05-20","2026-06-03","2026-05-28T14:30:42.045Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","343","597","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","10743","0.0-2.0-1.2","1080","25","pre","9","morning","2026-05-20","2026-06-03","2026-05-28T14:30:42.045Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","343","597","240","","1445","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","3","disgrace","creep","NegNeg","51","0","negative","negative","51","disgrace","left","true"
"html-keyboard-response","8","11546","0.0-2.0-0.3","1080","25","pre","9","morning","2026-05-20","2026-06-03","2026-05-28T14:30:42.045Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","343","597","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","12346","0.0-2.0-1.3","1080","25","pre","9","morning","2026-05-20","2026-06-03","2026-05-28T14:30:42.045Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","343","597","240","","797","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","4","creep","successful","PosNeg","0","65","negative","positive","65","successful","right","true"
