"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response","which_experiment_phase"
"pavlovia","0","791","0.0-0.0","","1010","2025-09-29","23:18:29.701Z","day4","evening","2025-10-02T01:08:43.674Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","","","","","","","","","","","","","","","",""
"instructions","1","16066","0.0-1.0","","1010","2025-09-29","23:18:29.701Z","day4","evening","2025-10-02T01:08:43.674Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","[{""page_index"":0,""viewing_time"":6668},{""page_index"":1,""viewing_time"":2911},{""page_index"":2,""viewing_time"":2229},{""page_index"":3,""viewing_time"":3458}]","15267","","","","","","","","","","","","","","",""
"html-button-response","2","22947","0.0-2.0-0.0","","1010","2025-09-29","23:18:29.701Z","day4","evening","2025-10-02T01:08:43.674Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","6876","<div class=""prompt"">Which word describes you more?</div>","1","1","unforgivable","alluring","PosNeg","6","18","negative","positive","12","alluring","right","true","pairing"
"html-button-response","3","24778","0.0-2.0-0.1","","1010","2025-09-29","23:18:29.701Z","day4","evening","2025-10-02T01:08:43.674Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","1829","<div class=""prompt"">Which word describes you more?</div>","0","2","champion","capable","PosPos","15","91","positive","positive","76","champion","left","true","pairing"
"html-button-response","4","26666","0.0-2.0-0.2","","1010","2025-09-29","23:18:29.701Z","day4","evening","2025-10-02T01:08:43.674Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","1887","<div class=""prompt"">Which word describes you more?</div>","0","3","helper","inadequate","PosNeg","90","23","positive","negative","67","helper","left","true","pairing"
"html-button-response","5","29440","0.0-2.0-0.3","","1010","2025-09-29","23:18:29.701Z","day4","evening","2025-10-02T01:08:43.674Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","2772","<div class=""prompt"">Which word describes you more?</div>","0","4","fun","empty","PosNeg","40","30","positive","negative","10","fun","left","true","pairing"
"html-button-response","6","31930","0.0-2.0-0.4","","1010","2025-09-29","23:18:29.701Z","day4","evening","2025-10-02T01:08:43.674Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","2488","<div class=""prompt"">Which word describes you more?</div>","1","5","prick","untrustworthy","NegNeg","4","78","negative","negative","74","untrustworthy","right","true","pairing"
"html-button-response","7","33902","0.0-2.0-0.5","","1010","2025-09-29","23:18:29.701Z","day4","evening","2025-10-02T01:08:43.674Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","1970","<div class=""prompt"">Which word describes you more?</div>","1","6","disastrous","insecure","NegNeg","15","78","negative","negative","63","insecure","right","true","pairing"
"html-button-response","8","37010","0.0-2.0-0.6","","1010","2025-09-29","23:18:29.701Z","day4","evening","2025-10-02T01:08:43.674Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","3107","<div class=""prompt"">Which word describes you more?</div>","1","7","outcast","alone","NegNeg","70","72","negative","negative","2","alone","right","true","pairing"
"html-button-response","9","41222","0.0-2.0-0.7","","1010","2025-09-29","23:18:29.701Z","day4","evening","2025-10-02T01:08:43.674Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","4208","<div class=""prompt"">Which word describes you more?</div>","1","8","gloomy","fun","PosNeg","79","40","negative","positive","39","fun","right","true","pairing"
