"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1088","0.0-0.0","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","","","","","","","","","","","","","","","",""
"instructions","1","14859","0.0-1.0","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","[{""page_index"":0,""viewing_time"":6973},{""page_index"":1,""viewing_time"":2747},{""page_index"":2,""viewing_time"":2656},{""page_index"":3,""viewing_time"":1386}]","13763","","","","","","","","","","","","","","",""
"html-keyboard-response","2","15664","0.0-2.0-0.0","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","18012","0.0-2.0-1.0","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","2341","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","1","eloquent","prick","PosNeg","49","2","positive","negative","47","eloquent","left","true"
"html-keyboard-response","4","18815","0.0-2.0-0.1","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","21019","0.0-2.0-1.1","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","2199","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","2","fool","brave","PosNeg","68","28","negative","positive","40","fool","left","true"
"html-keyboard-response","6","21822","0.0-2.0-0.2","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","24095","0.0-2.0-1.2","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","2271","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","3","malicious","deceitful","NegNeg","1","3","negative","negative","2","deceitful","right","true"
"html-keyboard-response","8","24898","0.0-2.0-0.3","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","27202","0.0-2.0-1.3","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","2302","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","4","sophisticated","creep","PosNeg","70","0","positive","negative","70","sophisticated","left","true"
"html-keyboard-response","10","28005","0.0-2.0-0.4","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","29866","0.0-2.0-1.4","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","1859","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","5","fool","adorable","PosNeg","68","56","negative","positive","12","adorable","right","true"
"html-keyboard-response","12","30669","0.0-2.0-0.5","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","32506","0.0-2.0-1.5","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","1835","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","6","flawless","charming","PosPos","4","88","positive","positive","84","charming","right","true"
"html-keyboard-response","14","33309","0.0-2.0-0.6","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","15","35246","0.0-2.0-1.6","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","1933","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","7","smiley","flawless","PosPos","96","4","positive","positive","92","smiley","left","true"
"html-keyboard-response","16","36049","0.0-2.0-0.7","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","17","38194","0.0-2.0-1.7","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","2141","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","8","flawless","stingy","PosNeg","4","74","positive","negative","70","stingy","right","true"
"html-keyboard-response","18","38997","0.0-2.0-0.8","1060","1","pre","1","morning","2026-04-15","2026-04-28","2026-04-15T15:04:52.799Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
