"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1736","0.0-0.0","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","","","","","","","","","","","","","","","",""
"instructions","1","8012","0.0-1.0","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","[{""page_index"":0,""viewing_time"":593},{""page_index"":1,""viewing_time"":589},{""page_index"":2,""viewing_time"":2402},{""page_index"":3,""viewing_time"":2686}]","6272","","","","","","","","","","","","","","",""
"html-keyboard-response","2","8818","0.0-2.0-0.0","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","11163","0.0-2.0-1.0","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","2339","<div class=""prompt"">Which word describes you more?</div>","0","pairing","1","sophisticated","adorable","PosPos","94","43","positive","positive","51","sophisticated","left","true"
"html-keyboard-response","4","11966","0.0-2.0-0.1","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","12788","0.0-2.0-1.1","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","814","<div class=""prompt"">Which word describes you more?</div>","1","pairing","2","uninvited","healthy","PosNeg","26","54","negative","positive","28","healthy","right","true"
"html-keyboard-response","6","13591","0.0-2.0-0.2","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","14948","0.0-2.0-1.2","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1355","<div class=""prompt"">Which word describes you more?</div>","1","pairing","3","enthusiastic","playful","PosPos","94","100","positive","positive","6","playful","right","true"
"html-keyboard-response","8","15751","0.0-2.0-0.3","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","18503","0.0-2.0-1.3","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","2750","<div class=""prompt"">Which word describes you more?</div>","1","pairing","4","tolerant","inspirational","PosPos","49","100","positive","positive","51","inspirational","right","true"
"html-keyboard-response","10","19306","0.0-2.0-0.4","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","20280","0.0-2.0-1.4","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","972","<div class=""prompt"">Which word describes you more?</div>","1","pairing","5","heartbroken","visionary","PosNeg","100","99","negative","positive","1","visionary","right","true"
"html-keyboard-response","12","21082","0.0-2.0-0.5","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","22007","0.0-2.0-1.5","","9008","2025-11-06","16:26:10.831Z","day80","morning","2026-01-24T16:02:58.196Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","922","<div class=""prompt"">Which word describes you more?</div>","0","pairing","6","satisfied","heartbroken","PosNeg","23","100","positive","negative","77","satisfied","left","true"
