"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1334","0.0-0.0","","9008","2025-11-06","16:26:10.831Z","day77","afternoon","2026-01-21T19:01:05.557Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","","","","","","","","","","","","","","","",""
"instructions","1","4410","0.0-1.0","","9008","2025-11-06","16:26:10.831Z","day77","afternoon","2026-01-21T19:01:05.557Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","[{""page_index"":0,""viewing_time"":646},{""page_index"":1,""viewing_time"":475},{""page_index"":2,""viewing_time"":1451},{""page_index"":3,""viewing_time"":499}]","3071","","","","","","","","","","","","","","",""
"html-keyboard-response","2","5214","0.0-2.0-0.0","","9008","2025-11-06","16:26:10.831Z","day77","afternoon","2026-01-21T19:01:05.557Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","6200","0.0-2.0-1.0","","9008","2025-11-06","16:26:10.831Z","day77","afternoon","2026-01-21T19:01:05.557Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","979","<div class=""prompt"">Which word describes you more?</div>","0","pairing","1","energetic","adventurous","PosPos","63","100","positive","positive","37","energetic","left","true"
"html-keyboard-response","4","7004","0.0-2.0-0.1","","9008","2025-11-06","16:26:10.831Z","day77","afternoon","2026-01-21T19:01:05.557Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","7919","0.0-2.0-1.1","","9008","2025-11-06","16:26:10.831Z","day77","afternoon","2026-01-21T19:01:05.557Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","912","<div class=""prompt"">Which word describes you more?</div>","0","pairing","2","devoted","successful","PosPos","100","72","positive","positive","28","devoted","left","true"
"html-keyboard-response","6","8721","0.0-2.0-0.2","","9008","2025-11-06","16:26:10.831Z","day77","afternoon","2026-01-21T19:01:05.557Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","9632","0.0-2.0-1.2","","9008","2025-11-06","16:26:10.831Z","day77","afternoon","2026-01-21T19:01:05.557Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","908","<div class=""prompt"">Which word describes you more?</div>","0","pairing","3","spectacular","alone","PosNeg","65","100","positive","negative","35","spectacular","left","true"
"html-keyboard-response","8","10435","0.0-2.0-0.3","","9008","2025-11-06","16:26:10.831Z","day77","afternoon","2026-01-21T19:01:05.557Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","11569","0.0-2.0-1.3","","9008","2025-11-06","16:26:10.831Z","day77","afternoon","2026-01-21T19:01:05.557Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1132","<div class=""prompt"">Which word describes you more?</div>","1","pairing","4","lifeless","lucky","PosNeg","21","14","negative","positive","7","lucky","right","true"
