"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1158","0.0-0.0","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","","","","","","","","","","","","","","","",""
"instructions","1","12786","0.0-1.0","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","[{""page_index"":0,""viewing_time"":2209},{""page_index"":1,""viewing_time"":2624},{""page_index"":2,""viewing_time"":4772},{""page_index"":3,""viewing_time"":2017}]","11625","","","","","","","","","","","","","","",""
"html-keyboard-response","2","13591","0.0-2.0-0.0","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","14203","0.0-2.0-1.0","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","604","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","quitter","proficient","PosNeg","69","49","negative","positive","20","proficient","right","true"
"html-keyboard-response","4","15007","0.0-2.0-0.1","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","15485","0.0-2.0-1.1","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","473","<div class=""prompt"">Which word describes you more?</div>","0","pairing","2","proficient","enjoyable","PosPos","49","15","positive","positive","34","proficient","left","true"
"html-keyboard-response","6","16288","0.0-2.0-0.2","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","18020","0.0-2.0-1.2","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1729","<div class=""prompt"">Which word describes you more?</div>","1","pairing","3","reject","creep","NegNeg","69","69","negative","negative","0","creep","right","true"
"html-keyboard-response","8","18823","0.0-2.0-0.3","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","20688","0.0-2.0-1.3","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1863","<div class=""prompt"">Which word describes you more?</div>","0","pairing","4","admired","pest","PosNeg","15","49","positive","negative","34","admired","left","true"
"html-keyboard-response","10","21491","0.0-2.0-0.4","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","26495","0.0-2.0-1.4","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div class=""prompt"">Which word describes you more?</div>","null","pairing","5","smart","parasite","PosNeg","69","15","positive","negative","54","null","null","false"
"html-keyboard-response","12","27299","0.0-2.0-0.5","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","27930","0.0-2.0-1.5","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","626","<div class=""prompt"">Which word describes you more?</div>","0","pairing","6","shameful","healthy","PosNeg","24","49","negative","positive","25","shameful","left","true"
"html-keyboard-response","14","28734","0.0-2.0-0.6","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","15","29176","0.0-2.0-1.6","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","439","<div class=""prompt"">Which word describes you more?</div>","1","pairing","7","vibrant","idealistic","PosPos","49","15","positive","positive","34","idealistic","right","true"
"html-keyboard-response","16","29978","0.0-2.0-0.7","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","17","33595","0.0-2.0-1.7","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","3615","<div class=""prompt"">Which word describes you more?</div>","0","pairing","8","traitor","scoundrel","NegNeg","49","69","negative","negative","20","traitor","left","true"
"html-keyboard-response","18","34398","0.0-2.0-0.8","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","19","35845","0.0-2.0-1.8","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1442","<div class=""prompt"">Which word describes you more?</div>","0","pairing","9","committed","peaceful","PosPos","49","69","positive","positive","20","committed","left","true"
"html-keyboard-response","20","36648","0.0-2.0-0.9","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","21","37932","0.0-2.0-1.9","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1282","<div class=""prompt"">Which word describes you more?</div>","0","pairing","10","shameful","greedy","NegNeg","24","69","negative","negative","45","shameful","left","true"
"html-keyboard-response","22","38735","0.0-2.0-0.10","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","23","39815","0.0-2.0-1.10","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1076","<div class=""prompt"">Which word describes you more?</div>","1","pairing","11","lunatic","fun","PosNeg","49","69","negative","positive","20","fun","right","true"
"html-keyboard-response","24","40620","0.0-2.0-0.11","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","25","42152","0.0-2.0-1.11","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1529","<div class=""prompt"">Which word describes you more?</div>","0","pairing","12","prick","unpleasant","NegNeg","69","49","negative","negative","20","prick","left","true"
"html-keyboard-response","26","42955","0.0-2.0-0.12","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","27","44285","0.0-2.0-1.12","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1325","<div class=""prompt"">Which word describes you more?</div>","1","pairing","13","eloquent","esteemed","PosPos","24","15","positive","positive","9","esteemed","right","true"
"html-keyboard-response","28","45087","0.0-2.0-0.13","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","29","46002","0.0-2.0-1.13","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","912","<div class=""prompt"">Which word describes you more?</div>","0","pairing","14","capable","rude","PosNeg","69","49","positive","negative","20","capable","left","true"
"html-keyboard-response","30","46805","0.0-2.0-0.14","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","31","48135","0.0-2.0-1.14","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1328","<div class=""prompt"">Which word describes you more?</div>","0","pairing","15","arrogant","heartbroken","NegNeg","69","24","negative","negative","45","arrogant","left","true"
"html-keyboard-response","32","48938","0.0-2.0-0.15","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","33","49521","0.0-2.0-1.15","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","580","<div class=""prompt"">Which word describes you more?</div>","1","pairing","16","idiot","outcast","NegNeg","15","49","negative","negative","34","outcast","right","true"
"html-keyboard-response","34","50324","0.0-2.0-0.16","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","35","50822","0.0-2.0-1.16","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","494","<div class=""prompt"">Which word describes you more?</div>","0","pairing","17","achiever","credible","PosPos","37","69","positive","positive","32","achiever","left","true"
"html-keyboard-response","36","51625","0.0-2.0-0.17","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","37","52574","0.0-2.0-1.17","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","946","<div class=""prompt"">Which word describes you more?</div>","0","pairing","18","arrogant","excited","PosNeg","69","15","negative","positive","54","arrogant","left","true"
"html-keyboard-response","38","53376","0.0-2.0-0.18","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","39","53791","0.0-2.0-1.18","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","412","<div class=""prompt"">Which word describes you more?</div>","1","pairing","19","creative","clever","PosPos","15","49","positive","positive","34","clever","right","true"
"html-keyboard-response","40","54593","0.0-2.0-0.19","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","41","54992","0.0-2.0-1.19","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","396","<div class=""prompt"">Which word describes you more?</div>","0","pairing","20","pleased","prick","PosNeg","49","69","positive","negative","20","pleased","left","true"
"html-keyboard-response","42","55794","0.0-2.0-0.20","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","43","57010","0.0-2.0-1.20","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1214","<div class=""prompt"">Which word describes you more?</div>","0","pairing","21","lifeless","cooperative","PosNeg","15","69","negative","positive","54","lifeless","left","true"
"html-keyboard-response","44","57813","0.0-2.0-0.21","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","45","58195","0.0-2.0-1.21","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","379","<div class=""prompt"">Which word describes you more?</div>","1","pairing","22","capable","traitor","PosNeg","69","49","positive","negative","20","traitor","right","true"
"html-keyboard-response","46","58997","0.0-2.0-0.22","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","47","59411","0.0-2.0-1.22","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","412","<div class=""prompt"">Which word describes you more?</div>","0","pairing","23","inferior","goodwilled","PosNeg","69","37","negative","positive","32","inferior","left","true"
"html-keyboard-response","48","60214","0.0-2.0-0.23","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","49","60645","0.0-2.0-1.23","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","427","<div class=""prompt"">Which word describes you more?</div>","1","pairing","24","romantic","garbage","PosNeg","24","49","positive","negative","25","garbage","right","true"
"instructions","50","61446","0.0-3.0","","9005","2025-11-06","17:02:26.520Z","day16","evening","2025-11-21T03:57:20.141Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","[{""page_index"":0,""viewing_time"":797}]","798","","","","","","","","","","","","","","",""
