"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","3006","0.0-0.0","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","","","","","","","","","","","","","","","",""
"instructions","1","5362","0.0-1.0","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","[{""page_index"":0,""viewing_time"":686},{""page_index"":1,""viewing_time"":480},{""page_index"":2,""viewing_time"":628},{""page_index"":3,""viewing_time"":556}]","2350","","","","","","","","","","","","","","",""
"html-keyboard-response","2","6167","0.0-2.0-0.0","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","7462","0.0-2.0-1.0","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","1287","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","1","insecure","wise","PosNeg","31","92","negative","positive","61","wise","right","true"
"html-keyboard-response","4","8264","0.0-2.0-0.1","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","9257","0.0-2.0-1.1","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","989","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","2","flawless","smiley","PosPos","24","100","positive","positive","76","smiley","right","true"
"html-keyboard-response","6","10059","0.0-2.0-0.2","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","11246","0.0-2.0-1.2","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","1183","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","3","patient","jealous","PosNeg","64","32","positive","negative","32","patient","left","true"
"html-keyboard-response","8","12049","0.0-2.0-0.3","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","13060","0.0-2.0-1.3","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","1009","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","4","tolerant","disastrous","PosNeg","76","0","positive","negative","76","tolerant","left","true"
"html-keyboard-response","10","13863","0.0-2.0-0.4","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","15432","0.0-2.0-1.4","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","1567","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","5","selfish","witty","PosNeg","2","0","negative","positive","2","witty","right","true"
"html-keyboard-response","12","16235","0.0-2.0-0.5","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","17232","0.0-2.0-1.5","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","994","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","6","talented","flawless","PosPos","80","24","positive","positive","56","talented","left","true"
"html-keyboard-response","14","18034","0.0-2.0-0.6","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","15","18968","0.0-2.0-1.6","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","929","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","7","witty","unpleasant","PosNeg","0","2","positive","negative","2","witty","left","true"
"html-keyboard-response","16","19771","0.0-2.0-0.7","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","17","21736","0.0-2.0-1.7","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","1961","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","8","pest","fraud","NegNeg","0","9","negative","negative","9","fraud","right","true"
"html-keyboard-response","18","22539","0.0-2.0-0.8","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","19","25113","0.0-2.0-1.8","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","2569","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","9","unbearable","bully","NegNeg","0","2","negative","negative","2","unbearable","left","true"
"html-keyboard-response","20","25917","0.0-2.0-0.9","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","21","28245","0.0-2.0-1.9","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","2325","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","10","sophisticated","insecure","PosNeg","81","31","positive","negative","50","sophisticated","left","true"
"html-keyboard-response","22","29047","0.0-2.0-0.10","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","23","30862","0.0-2.0-1.10","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","1811","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","11","enthusiastic","liar","PosNeg","92","0","positive","negative","92","enthusiastic","left","true"
"html-keyboard-response","24","31664","0.0-2.0-0.11","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","25","34154","0.0-2.0-1.11","1083","47","post","6","afternoon","2026-04-15","2026-04-27","2026-05-02T21:01:02.177Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","2486","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","12","energetic","charming","PosPos","75","89","positive","positive","14","charming","right","true"
