"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1326","0.0-0.0","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","","","","","","","","","","","","","","","",""
"instructions","1","3819","0.0-1.0","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","[{""page_index"":0,""viewing_time"":432},{""page_index"":1,""viewing_time"":873},{""page_index"":2,""viewing_time"":637},{""page_index"":3,""viewing_time"":545}]","2488","","","","","","","","","","","","","","",""
"html-keyboard-response","2","4623","0.0-2.0-0.0","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","5575","0.0-2.0-1.0","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","943","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","1","hater","legendary","PosNeg","44","11","negative","positive","33","legendary","right","true"
"html-keyboard-response","4","6377","0.0-2.0-0.1","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","7497","0.0-2.0-1.1","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","1116","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","2","idealistic","legendary","PosPos","81","11","positive","positive","70","idealistic","left","true"
"html-keyboard-response","6","8299","0.0-2.0-0.2","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","9119","0.0-2.0-1.2","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","818","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","3","respectable","courteous","PosPos","82","85","positive","positive","3","respectable","left","true"
"html-keyboard-response","8","9922","0.0-2.0-0.3","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","10617","0.0-2.0-1.3","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","693","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","4","asset","stingy","PosNeg","58","96","positive","negative","38","asset","left","true"
"html-keyboard-response","10","11420","0.0-2.0-0.4","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","12100","0.0-2.0-1.4","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","677","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","5","sophisticated","hesitant","PosNeg","38","64","positive","negative","26","sophisticated","left","true"
"html-keyboard-response","12","12903","0.0-2.0-0.5","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","13604","0.0-2.0-1.5","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","697","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","6","committed","brave","PosPos","100","60","positive","positive","40","committed","left","true"
"html-keyboard-response","14","14406","0.0-2.0-0.6","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","15","15224","0.0-2.0-1.6","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","813","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","7","awkward","flawless","PosNeg","86","0","negative","positive","86","flawless","right","true"
"html-keyboard-response","16","16027","0.0-2.0-0.7","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","17","16892","0.0-2.0-1.7","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","862","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","8","violent","unbearable","NegNeg","0","10","negative","negative","10","unbearable","right","true"
"html-keyboard-response","18","17695","0.0-2.0-0.8","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","19","18319","0.0-2.0-1.8","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","621","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","9","carefree","easygoing","PosPos","37","95","positive","positive","58","carefree","left","true"
"html-keyboard-response","20","19121","0.0-2.0-0.9","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","21","19863","0.0-2.0-1.9","1065","20","pre","7","afternoon","2026-05-05","2026-05-19","2026-05-11T21:17:00.841Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","739","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","10","virtuous","humorous","PosPos","19","100","positive","positive","81","humorous","right","true"
