"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1237","0.0-0.0","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","","","","","","","","","","","","","","","",""
"instructions","1","6905","0.0-1.0","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","[{""page_index"":0,""viewing_time"":1823},{""page_index"":1,""viewing_time"":726},{""page_index"":2,""viewing_time"":1998},{""page_index"":3,""viewing_time"":1114}]","5663","","","","","","","","","","","","","","",""
"html-keyboard-response","2","7711","0.0-2.0-0.0","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","8858","0.0-2.0-1.0","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1140","<div class=""prompt"">Which word describes you more?</div>","0","pairing","1","grateful","merciful","PosPos","74","23","positive","positive","51","grateful","left","true"
"html-keyboard-response","4","9661","0.0-2.0-0.1","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","10640","0.0-2.0-1.1","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","973","<div class=""prompt"">Which word describes you more?</div>","0","pairing","2","grateful","violent","PosNeg","74","60","positive","negative","14","grateful","left","true"
"html-keyboard-response","6","11443","0.0-2.0-0.2","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","12552","0.0-2.0-1.2","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1107","<div class=""prompt"">Which word describes you more?</div>","1","pairing","3","stingy","worthless","NegNeg","23","12","negative","negative","11","worthless","right","true"
"html-keyboard-response","8","13355","0.0-2.0-0.3","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","14939","0.0-2.0-1.3","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1582","<div class=""prompt"">Which word describes you more?</div>","1","pairing","4","unwelcome","visionary","PosNeg","76","38","negative","positive","38","visionary","right","true"
"html-keyboard-response","10","15742","0.0-2.0-0.4","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","16839","0.0-2.0-1.4","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1094","<div class=""prompt"">Which word describes you more?</div>","1","pairing","5","prick","healthy","PosNeg","38","72","negative","positive","34","healthy","right","true"
"html-keyboard-response","12","17643","0.0-2.0-0.5","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","18705","0.0-2.0-1.5","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1060","<div class=""prompt"">Which word describes you more?</div>","1","pairing","6","stingy","wise","PosNeg","23","37","negative","positive","14","wise","right","true"
"html-keyboard-response","14","19508","0.0-2.0-0.6","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","15","20355","0.0-2.0-1.6","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","843","<div class=""prompt"">Which word describes you more?</div>","0","pairing","7","special","bitter","PosNeg","14","85","positive","negative","71","special","left","true"
"html-keyboard-response","16","21158","0.0-2.0-0.7","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","17","22988","0.0-2.0-1.7","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1826","<div class=""prompt"">Which word describes you more?</div>","0","pairing","8","disgusting","heartbroken","NegNeg","28","42","negative","negative","14","disgusting","left","true"
"html-keyboard-response","18","23793","0.0-2.0-0.8","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","19","25487","0.0-2.0-1.8","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1692","<div class=""prompt"">Which word describes you more?</div>","1","pairing","9","incapable","dummy","NegNeg","36","77","negative","negative","41","dummy","right","true"
"html-keyboard-response","20","26290","0.0-2.0-0.9","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","21","27270","0.0-2.0-1.9","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","977","<div class=""prompt"">Which word describes you more?</div>","1","pairing","10","special","smart","PosPos","14","82","positive","positive","68","smart","right","true"
"html-keyboard-response","22","28075","0.0-2.0-0.10","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","23","28888","0.0-2.0-1.10","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","806","<div class=""prompt"">Which word describes you more?</div>","1","pairing","11","regretful","smart","PosNeg","15","82","negative","positive","67","smart","right","true"
"html-keyboard-response","24","29693","0.0-2.0-0.11","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","25","30337","0.0-2.0-1.11","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","642","<div class=""prompt"">Which word describes you more?</div>","0","pairing","12","smart","reliable","PosPos","82","14","positive","positive","68","smart","left","true"
"html-keyboard-response","26","31140","0.0-2.0-0.12","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","27","32201","0.0-2.0-1.12","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1059","<div class=""prompt"">Which word describes you more?</div>","0","pairing","13","delight","bitter","PosNeg","30","85","positive","negative","55","delight","left","true"
"html-keyboard-response","28","33004","0.0-2.0-0.13","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","29","33901","0.0-2.0-1.13","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","896","<div class=""prompt"">Which word describes you more?</div>","0","pairing","14","creative","devoted","PosPos","31","63","positive","positive","32","creative","left","true"
"html-keyboard-response","30","34704","0.0-2.0-0.14","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","31","35819","0.0-2.0-1.14","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1113","<div class=""prompt"">Which word describes you more?</div>","0","pairing","15","credible","bully","PosNeg","65","21","positive","negative","44","credible","left","true"
"html-keyboard-response","32","36623","0.0-2.0-0.15","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","33","37536","0.0-2.0-1.15","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","911","<div class=""prompt"">Which word describes you more?</div>","1","pairing","16","outcast","boring","NegNeg","84","17","negative","negative","67","boring","right","true"
"html-keyboard-response","34","38339","0.0-2.0-0.16","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","35","39386","0.0-2.0-1.16","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1045","<div class=""prompt"">Which word describes you more?</div>","0","pairing","17","blissful","failure","PosNeg","79","12","positive","negative","67","blissful","left","true"
"html-keyboard-response","36","40189","0.0-2.0-0.17","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","37","41536","0.0-2.0-1.17","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","1343","<div class=""prompt"">Which word describes you more?</div>","0","pairing","18","mess","outcast","NegNeg","13","84","negative","negative","71","mess","left","true"
"html-keyboard-response","38","42338","0.0-2.0-0.18","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","39","43318","0.0-2.0-1.18","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","977","<div class=""prompt"">Which word describes you more?</div>","1","pairing","19","gross","reliable","PosNeg","83","14","negative","positive","69","reliable","right","true"
"html-keyboard-response","40","44121","0.0-2.0-0.19","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","41","45085","0.0-2.0-1.19","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","961","<div class=""prompt"">Which word describes you more?</div>","1","pairing","20","violent","affectionate","PosNeg","60","36","negative","positive","24","affectionate","right","true"
"html-keyboard-response","42","45887","0.0-2.0-0.20","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","43","46668","0.0-2.0-1.20","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","778","<div class=""prompt"">Which word describes you more?</div>","1","pairing","21","devoted","graceful","PosPos","63","34","positive","positive","29","graceful","right","true"
"html-keyboard-response","44","47470","0.0-2.0-0.21","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","45","48401","0.0-2.0-1.21","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","928","<div class=""prompt"">Which word describes you more?</div>","1","pairing","22","pitiful","inadequate","NegNeg","65","29","negative","negative","36","inadequate","right","true"
"html-keyboard-response","46","49204","0.0-2.0-0.22","","9002","2025-11-06","03:58:36.500Z","day9","evening","2025-11-14T02:30:54.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
