"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1739","0.0-0.0","","9003","2025-11-06","02:20:49.756Z","day72","afternoon","2026-01-16T17:54:16.322Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","408","729","300","","","","","","","","","","","","","","","","",""
"instructions","1","8914","0.0-1.0","","9003","2025-11-06","02:20:49.756Z","day72","afternoon","2026-01-16T17:54:16.322Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","408","729","300","[{""page_index"":0,""viewing_time"":1547},{""page_index"":1,""viewing_time"":1409},{""page_index"":2,""viewing_time"":1057},{""page_index"":3,""viewing_time"":3159}]","7173","","","","","","","","","","","","","","",""
"html-keyboard-response","2","9719","0.0-2.0-0.0","","9003","2025-11-06","02:20:49.756Z","day72","afternoon","2026-01-16T17:54:16.322Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","408","729","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","10289","0.0-2.0-1.0","","9003","2025-11-06","02:20:49.756Z","day72","afternoon","2026-01-16T17:54:16.322Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","408","729","300","","565","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","lunatic","idiot","NegNeg","72","15","negative","negative","57","idiot","right","true"
"html-keyboard-response","4","11091","0.0-2.0-0.1","","9003","2025-11-06","02:20:49.756Z","day72","afternoon","2026-01-16T17:54:16.322Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","408","729","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","11422","0.0-2.0-1.1","","9003","2025-11-06","02:20:49.756Z","day72","afternoon","2026-01-16T17:54:16.322Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","408","729","300","","330","<div class=""prompt"">Which word describes you more?</div>","1","pairing","2","distressed","vermin","NegNeg","69","0","negative","negative","69","vermin","right","true"
"html-keyboard-response","6","12224","0.0-2.0-0.2","","9003","2025-11-06","02:20:49.756Z","day72","afternoon","2026-01-16T17:54:16.322Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","408","729","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","12647","0.0-2.0-1.2","","9003","2025-11-06","02:20:49.756Z","day72","afternoon","2026-01-16T17:54:16.322Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","408","729","300","","422","<div class=""prompt"">Which word describes you more?</div>","0","pairing","3","champion","vengeful","PosNeg","59","41","positive","negative","18","champion","left","true"
"html-keyboard-response","8","13449","0.0-2.0-0.3","","9003","2025-11-06","02:20:49.756Z","day72","afternoon","2026-01-16T17:54:16.322Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","408","729","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","14614","0.0-2.0-1.3","","9003","2025-11-06","02:20:49.756Z","day72","afternoon","2026-01-16T17:54:16.322Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","408","729","300","","1164","<div class=""prompt"">Which word describes you more?</div>","1","pairing","4","authentic","anxious","PosNeg","55","60","positive","negative","5","anxious","right","true"
