"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1160","0.0-0.0","","9005","2025-11-06","17:02:26.520Z","day7","afternoon","2025-11-12T17:19:52.792Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","","","","","","","","","","","","","","","",""
"instructions","1","4707","0.0-1.0","","9005","2025-11-06","17:02:26.520Z","day7","afternoon","2025-11-12T17:19:52.792Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","[{""page_index"":0,""viewing_time"":691},{""page_index"":1,""viewing_time"":525},{""page_index"":2,""viewing_time"":1705},{""page_index"":3,""viewing_time"":619}]","3541","","","","","","","","","","","","","","",""
"html-keyboard-response","2","5513","0.0-2.0-0.0","","9005","2025-11-06","17:02:26.520Z","day7","afternoon","2025-11-12T17:19:52.792Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","6060","0.0-2.0-1.0","","9005","2025-11-06","17:02:26.520Z","day7","afternoon","2025-11-12T17:19:52.792Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","541","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","hater","miserable","NegNeg","69","15","negative","negative","54","miserable","right","true"
"html-keyboard-response","4","6863","0.0-2.0-0.1","","9005","2025-11-06","17:02:26.520Z","day7","afternoon","2025-11-12T17:19:52.792Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","7328","0.0-2.0-1.1","","9005","2025-11-06","17:02:26.520Z","day7","afternoon","2025-11-12T17:19:52.792Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","464","<div class=""prompt"">Which word describes you more?</div>","0","pairing","2","enjoyable","quitter","PosNeg","15","69","positive","negative","54","enjoyable","left","true"
"html-keyboard-response","6","8130","0.0-2.0-0.2","","9005","2025-11-06","17:02:26.520Z","day7","afternoon","2025-11-12T17:19:52.792Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","8665","0.0-2.0-1.2","","9005","2025-11-06","17:02:26.520Z","day7","afternoon","2025-11-12T17:19:52.792Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","532","<div class=""prompt"">Which word describes you more?</div>","1","pairing","3","gross","proficient","PosNeg","15","49","negative","positive","34","proficient","right","true"
"html-keyboard-response","8","9467","0.0-2.0-0.3","","9005","2025-11-06","17:02:26.520Z","day7","afternoon","2025-11-12T17:19:52.792Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","9884","0.0-2.0-1.3","","9005","2025-11-06","17:02:26.520Z","day7","afternoon","2025-11-12T17:19:52.792Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","415","<div class=""prompt"">Which word describes you more?</div>","0","pairing","4","hypocrite","heartbroken","NegNeg","15","24","negative","negative","9","hypocrite","left","true"
