"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1282","0.0-0.0","","9008","2025-11-06","16:26:10.831Z","day70","evening","2026-01-14T23:30:23.081Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","","","","","","","","","","","","","","","",""
"instructions","1","18671","0.0-1.0","","9008","2025-11-06","16:26:10.831Z","day70","evening","2026-01-14T23:30:23.081Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","[{""page_index"":0,""viewing_time"":2190},{""page_index"":1,""viewing_time"":1182},{""page_index"":0,""viewing_time"":1048},{""page_index"":1,""viewing_time"":4076},{""page_index"":2,""viewing_time"":5534},{""page_index"":3,""viewing_time"":3353}]","17385","","","","","","","","","","","","","","",""
"html-keyboard-response","2","19477","0.0-2.0-0.0","","9008","2025-11-06","16:26:10.831Z","day70","evening","2026-01-14T23:30:23.081Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","21075","0.0-2.0-1.0","","9008","2025-11-06","16:26:10.831Z","day70","evening","2026-01-14T23:30:23.081Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1590","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","bitter","adventurous","PosNeg","9","100","negative","positive","91","adventurous","right","true"
"html-keyboard-response","4","21878","0.0-2.0-0.1","","9008","2025-11-06","16:26:10.831Z","day70","evening","2026-01-14T23:30:23.081Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","24122","0.0-2.0-1.1","","9008","2025-11-06","16:26:10.831Z","day70","evening","2026-01-14T23:30:23.081Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","2241","<div class=""prompt"">Which word describes you more?</div>","0","pairing","2","unwanted","worthless","NegNeg","83","22","negative","negative","61","unwanted","left","true"
"html-keyboard-response","6","24924","0.0-2.0-0.2","","9008","2025-11-06","16:26:10.831Z","day70","evening","2026-01-14T23:30:23.081Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","26190","0.0-2.0-1.2","","9008","2025-11-06","16:26:10.831Z","day70","evening","2026-01-14T23:30:23.081Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1264","<div class=""prompt"">Which word describes you more?</div>","0","pairing","3","enthusiastic","energetic","PosPos","94","63","positive","positive","31","enthusiastic","left","true"
"html-keyboard-response","8","26993","0.0-2.0-0.3","","9008","2025-11-06","16:26:10.831Z","day70","evening","2026-01-14T23:30:23.081Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","28280","0.0-2.0-1.3","","9008","2025-11-06","16:26:10.831Z","day70","evening","2026-01-14T23:30:23.081Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1285","<div class=""prompt"">Which word describes you more?</div>","1","pairing","4","immoral","alone","NegNeg","0","100","negative","negative","100","alone","right","true"
