"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1602","0.0-0.0","1086","4","pre","2","morning","2026-05-11","2026-05-23","2026-05-12T17:07:07.217Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","623","420","","","","","","","","","","","","","","","","",""
"instructions","1","8704","0.0-1.0","1086","4","pre","2","morning","2026-05-11","2026-05-23","2026-05-12T17:07:07.217Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","623","420","[{""page_index"":0,""viewing_time"":972},{""page_index"":1,""viewing_time"":1572},{""page_index"":2,""viewing_time"":2624},{""page_index"":3,""viewing_time"":1932}]","7101","","","","","","","","","","","","","","",""
"html-keyboard-response","2","9508","0.0-2.0-0.0","1086","4","pre","2","morning","2026-05-11","2026-05-23","2026-05-12T17:07:07.217Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","623","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","10902","0.0-2.0-1.0","1086","4","pre","2","morning","2026-05-11","2026-05-23","2026-05-12T17:07:07.217Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","623","420","","1390","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","1","stingy","expert","PosNeg","72","59","negative","positive","13","expert","right","true"
"html-keyboard-response","4","11705","0.0-2.0-0.1","1086","4","pre","2","morning","2026-05-11","2026-05-23","2026-05-12T17:07:07.217Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","623","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","13080","0.0-2.0-1.1","1086","4","pre","2","morning","2026-05-11","2026-05-23","2026-05-12T17:07:07.217Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","623","420","","1371","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","2","unwanted","insecure","NegNeg","22","88","negative","negative","66","insecure","right","true"
"html-keyboard-response","6","13883","0.0-2.0-0.2","1086","4","pre","2","morning","2026-05-11","2026-05-23","2026-05-12T17:07:07.217Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","623","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","16159","0.0-2.0-1.2","1086","4","pre","2","morning","2026-05-11","2026-05-23","2026-05-12T17:07:07.217Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","623","420","","2274","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","3","stingy","defective","NegNeg","72","5","negative","negative","67","defective","right","true"
"html-keyboard-response","8","16962","0.0-2.0-0.3","1086","4","pre","2","morning","2026-05-11","2026-05-23","2026-05-12T17:07:07.217Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","623","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","20170","0.0-2.0-1.3","1086","4","pre","2","morning","2026-05-11","2026-05-23","2026-05-12T17:07:07.217Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","623","420","","3206","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","4","healthy","regretful","PosNeg","72","63","positive","negative","9","regretful","right","true"
"html-keyboard-response","10","20973","0.0-2.0-0.4","1086","4","pre","2","morning","2026-05-11","2026-05-23","2026-05-12T17:07:07.217Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","623","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
