"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response","which_experiment_phase"
"pavlovia","0","1082","0.0-0.0","","9005","2025-11-06","17:02:26.520Z","day5","evening","2025-11-10T23:01:05.492Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","","","","","","","","","","","","","","","",""
"instructions","1","28036","0.0-1.0","","9005","2025-11-06","17:02:26.520Z","day5","evening","2025-11-10T23:01:05.492Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","[{""page_index"":0,""viewing_time"":4575},{""page_index"":1,""viewing_time"":2281},{""page_index"":2,""viewing_time"":15617},{""page_index"":3,""viewing_time"":4442}]","26940","","","","","","","","","","","","","","",""
"html-button-response","2","29080","0.0-2.0-0.0","","9005","2025-11-06","17:02:26.520Z","day5","evening","2025-11-10T23:01:05.492Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1016","<div class=""prompt"">Which word describes you more?</div>","1","1","distressed","spectacular","PosNeg","24","15","negative","positive","9","spectacular","right","true","pairing"
"html-button-response","3","30108","0.0-2.0-0.1","","9005","2025-11-06","17:02:26.520Z","day5","evening","2025-11-10T23:01:05.492Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1025","<div class=""prompt"">Which word describes you more?</div>","0","2","arrogant","brave","PosNeg","69","15","negative","positive","54","arrogant","left","true","pairing"
"html-button-response","4","31178","0.0-2.0-0.2","","9005","2025-11-06","17:02:26.520Z","day5","evening","2025-11-10T23:01:05.492Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1067","<div class=""prompt"">Which word describes you more?</div>","1","3","radiant","inspirational","PosPos","49","15","positive","positive","34","inspirational","right","true","pairing"
"html-button-response","5","32289","0.0-2.0-0.3","","9005","2025-11-06","17:02:26.520Z","day5","evening","2025-11-10T23:01:05.492Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1105","<div class=""prompt"">Which word describes you more?</div>","0","4","headache","regretful","NegNeg","49","69","negative","negative","20","headache","left","true","pairing"
"html-button-response","6","33185","0.0-2.0-0.4","","9005","2025-11-06","17:02:26.520Z","day5","evening","2025-11-10T23:01:05.492Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","894","<div class=""prompt"">Which word describes you more?</div>","1","5","pest","lifeless","NegNeg","49","15","negative","negative","34","lifeless","right","true","pairing"
"html-button-response","7","34104","0.0-2.0-0.5","","9005","2025-11-06","17:02:26.520Z","day5","evening","2025-11-10T23:01:05.492Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","918","<div class=""prompt"">Which word describes you more?</div>","1","6","fraud","cynic","NegNeg","68","24","negative","negative","44","cynic","right","true","pairing"
"html-button-response","8","35123","0.0-2.0-0.6","","9005","2025-11-06","17:02:26.520Z","day5","evening","2025-11-10T23:01:05.492Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1016","<div class=""prompt"">Which word describes you more?</div>","0","7","regretful","smiley","PosNeg","69","69","negative","positive","0","regretful","left","true","pairing"
"html-button-response","9","36159","0.0-2.0-0.7","","9005","2025-11-06","17:02:26.520Z","day5","evening","2025-11-10T23:01:05.492Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","1034","<div class=""prompt"">Which word describes you more?</div>","1","8","pitiful","helpless","NegNeg","69","15","negative","negative","54","helpless","right","true","pairing"
