"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response","which_experiment_phase"
"pavlovia","0","868","0.0-0.0","","9005","2025-11-06","17:02:26.520Z","day2","afternoon","2025-11-07T17:01:58.011Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1","390","670","300","","","","","","","","","","","","","","","","",""
"instructions","1","13059","0.0-1.0","","9005","2025-11-06","17:02:26.520Z","day2","afternoon","2025-11-07T17:01:58.011Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1","390","670","300","[{""page_index"":0,""viewing_time"":6785},{""page_index"":1,""viewing_time"":1822},{""page_index"":2,""viewing_time"":2273},{""page_index"":3,""viewing_time"":1301}]","12184","","","","","","","","","","","","","","",""
"html-button-response","2","18871","0.0-2.0-0.0","","9005","2025-11-06","17:02:26.520Z","day2","afternoon","2025-11-07T17:01:58.011Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1","390","670","300","","5805","<div class=""prompt"">Which word describes you more?</div>","1","1","peaceful","achiever","PosPos","69","37","positive","positive","32","achiever","right","true","pairing"
"html-button-response","3","19436","0.0-2.0-0.1","","9005","2025-11-06","17:02:26.520Z","day2","afternoon","2025-11-07T17:01:58.011Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1","390","670","300","","561","<div class=""prompt"">Which word describes you more?</div>","0","2","eloquent","irresponsible","PosNeg","24","69","positive","negative","45","eloquent","left","true","pairing"
"html-button-response","4","21021","0.0-2.0-0.2","","9005","2025-11-06","17:02:26.520Z","day2","afternoon","2025-11-07T17:01:58.011Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1","390","670","300","","1582","<div class=""prompt"">Which word describes you more?</div>","0","3","brave","capable","PosPos","15","69","positive","positive","54","brave","left","true","pairing"
"html-button-response","5","22388","0.0-2.0-0.3","","9005","2025-11-06","17:02:26.520Z","day2","afternoon","2025-11-07T17:01:58.011Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1","390","670","300","","1365","<div class=""prompt"">Which word describes you more?</div>","1","4","fool","grumpy","NegNeg","69","15","negative","negative","54","grumpy","right","true","pairing"
"html-button-response","6","23409","0.0-2.0-0.4","","9005","2025-11-06","17:02:26.520Z","day2","afternoon","2025-11-07T17:01:58.011Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1","390","670","300","","1018","<div class=""prompt"">Which word describes you more?</div>","0","5","negligent","unlucky","NegNeg","24","15","negative","negative","9","negligent","left","true","pairing"
"html-button-response","7","23991","0.0-2.0-0.5","","9005","2025-11-06","17:02:26.520Z","day2","afternoon","2025-11-07T17:01:58.011Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1","390","670","300","","580","<div class=""prompt"">Which word describes you more?</div>","1","6","smart","phony","PosNeg","69","49","positive","negative","20","phony","right","true","pairing"
"html-button-response","8","24662","0.0-2.0-0.6","","9005","2025-11-06","17:02:26.520Z","day2","afternoon","2025-11-07T17:01:58.011Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1","390","670","300","","669","<div class=""prompt"">Which word describes you more?</div>","1","7","arrogant","helper","PosNeg","69","49","negative","positive","20","helper","right","true","pairing"
"html-button-response","9","25060","0.0-2.0-0.7","","9005","2025-11-06","17:02:26.520Z","day2","afternoon","2025-11-07T17:01:58.011Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7 Mobile/15E148 Safari/604.1","390","670","300","","396","<div class=""prompt"">Which word describes you more?</div>","0","8","appealing","humorous","PosPos","69","24","positive","positive","45","appealing","left","true","pairing"
