"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response","which_experiment_phase"
"pavlovia","0","1060","0.0-0.0","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","","","","","","","","","","","","","","","",""
"instructions","1","25574","0.0-1.0","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","[{""page_index"":0,""viewing_time"":17123},{""page_index"":1,""viewing_time"":3003},{""page_index"":2,""viewing_time"":3117},{""page_index"":3,""viewing_time"":1264}]","24508","","","","","","","","","","","","","","",""
"html-button-response","2","27096","0.0-2.0-0.0","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","1516","<div class=""prompt"">Which word describes you more?</div>","0","1","knowledgeable","authentic","PosPos","22","37","positive","positive","15","knowledgeable","left","true","pairing"
"html-button-response","3","28608","0.0-2.0-0.1","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","1498","<div class=""prompt"">Which word describes you more?</div>","1","2","hater","expert","PosNeg","64","37","negative","positive","27","expert","right","true","pairing"
"html-button-response","4","30529","0.0-2.0-0.2","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","1918","<div class=""prompt"">Which word describes you more?</div>","0","3","fraud","worthless","NegNeg","22","37","negative","negative","15","fraud","left","true","pairing"
"html-button-response","5","32128","0.0-2.0-0.3","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","1597","<div class=""prompt"">Which word describes you more?</div>","1","4","unwanted","anxious","NegNeg","11","59","negative","negative","48","anxious","right","true","pairing"
"html-button-response","6","33463","0.0-2.0-0.4","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","1333","<div class=""prompt"">Which word describes you more?</div>","1","5","prick","peaceful","PosNeg","30","64","negative","positive","34","peaceful","right","true","pairing"
"html-button-response","7","34997","0.0-2.0-0.5","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","1532","<div class=""prompt"">Which word describes you more?</div>","0","6","valued","vengeful","PosNeg","37","37","positive","negative","0","valued","left","true","pairing"
"html-button-response","8","37117","0.0-2.0-0.6","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","2117","<div class=""prompt"">Which word describes you more?</div>","0","7","blissful","smart","PosPos","37","11","positive","positive","26","blissful","left","true","pairing"
"html-button-response","9","40054","0.0-2.0-0.7","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","2935","<div class=""prompt"">Which word describes you more?</div>","1","8","talented","blissful","PosPos","11","37","positive","positive","26","blissful","right","true","pairing"
"html-button-response","10","42739","0.0-2.0-0.8","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","2684","<div class=""prompt"">Which word describes you more?</div>","1","9","stingy","undesirable","NegNeg","64","11","negative","negative","53","undesirable","right","true","pairing"
"html-button-response","11","44592","0.0-2.0-0.9","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","1850","<div class=""prompt"">Which word describes you more?</div>","0","10","ambitious","honest","PosPos","64","22","positive","positive","42","ambitious","left","true","pairing"
"html-button-response","12","46293","0.0-2.0-0.10","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","1699","<div class=""prompt"">Which word describes you more?</div>","0","11","cooperative","vengeful","PosNeg","22","37","positive","negative","15","cooperative","left","true","pairing"
"html-button-response","13","49748","0.0-2.0-0.11","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","3453","<div class=""prompt"">Which word describes you more?</div>","0","12","lovable","hypocrite","PosNeg","11","69","positive","negative","58","lovable","left","true","pairing"
"html-button-response","14","52334","0.0-2.0-0.12","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","2585","<div class=""prompt"">Which word describes you more?</div>","0","13","disastrous","incompetent","NegNeg","64","37","negative","negative","27","disastrous","left","true","pairing"
"html-button-response","15","53703","0.0-2.0-0.13","","9006","2025-11-06","16:18:50.979Z","day6","evening","2025-11-11T00:27:19.932Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","1366","<div class=""prompt"">Which word describes you more?</div>","0","14","lovable","pest","PosNeg","11","22","positive","negative","11","lovable","left","true","pairing"
