"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1397","0.0-0.0","","9005","2025-11-06","17:02:26.520Z","day77","evening","2026-01-21T23:11:11.413Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","","","","","","","","","","","","","","","",""
"instructions","1","54155","0.0-1.0","","9005","2025-11-06","17:02:26.520Z","day77","evening","2026-01-21T23:11:11.413Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","[{""page_index"":0,""viewing_time"":29734},{""page_index"":1,""viewing_time"":14498},{""page_index"":2,""viewing_time"":5572},{""page_index"":3,""viewing_time"":2924}]","52753","","","","","","","","","","","","","","",""
"html-keyboard-response","2","54978","0.0-2.0-0.0","","9005","2025-11-06","17:02:26.520Z","day77","evening","2026-01-21T23:11:11.413Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","58273","0.0-2.0-1.0","","9005","2025-11-06","17:02:26.520Z","day77","evening","2026-01-21T23:11:11.413Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","3119","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","bully","gentle","PosNeg","69","24","negative","positive","45","gentle","right","true"
"html-keyboard-response","4","59091","0.0-2.0-0.1","","9005","2025-11-06","17:02:26.520Z","day77","evening","2026-01-21T23:11:11.413Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","59533","0.0-2.0-1.1","","9005","2025-11-06","17:02:26.520Z","day77","evening","2026-01-21T23:11:11.413Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","440","<div class=""prompt"">Which word describes you more?</div>","0","pairing","2","virtuous","menace","PosNeg","46","15","positive","negative","31","virtuous","left","true"
"html-keyboard-response","6","60335","0.0-2.0-0.2","","9005","2025-11-06","17:02:26.520Z","day77","evening","2026-01-21T23:11:11.413Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","60750","0.0-2.0-1.2","","9005","2025-11-06","17:02:26.520Z","day77","evening","2026-01-21T23:11:11.413Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","412","<div class=""prompt"">Which word describes you more?</div>","1","pairing","3","disloyal","productive","PosNeg","11","69","negative","positive","58","productive","right","true"
"html-keyboard-response","8","61552","0.0-2.0-0.3","","9005","2025-11-06","17:02:26.520Z","day77","evening","2026-01-21T23:11:11.413Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","61875","0.0-2.0-1.3","","9005","2025-11-06","17:02:26.520Z","day77","evening","2026-01-21T23:11:11.413Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","321","<div class=""prompt"">Which word describes you more?</div>","0","pairing","4","distressed","burden","NegNeg","24","15","negative","negative","9","distressed","left","true"
