"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1096","0.0-0.0","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","","","","","","","","","","","","","","","",""
"instructions","1","8840","0.0-1.0","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","[{""page_index"":0,""viewing_time"":3098},{""page_index"":1,""viewing_time"":566},{""page_index"":2,""viewing_time"":1871},{""page_index"":3,""viewing_time"":2205}]","7740","","","","","","","","","","","","","","",""
"html-keyboard-response","2","9644","0.0-2.0-0.0","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","10144","0.0-2.0-1.0","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","493","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","appealing","vibrant","PosPos","69","49","positive","positive","20","vibrant","right","true"
"html-keyboard-response","4","10946","0.0-2.0-0.1","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","11342","0.0-2.0-1.1","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","392","<div class=""prompt"">Which word describes you more?</div>","0","pairing","2","cynic","tolerant","PosNeg","24","24","negative","positive","0","cynic","left","true"
"html-keyboard-response","6","12145","0.0-2.0-0.2","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","12510","0.0-2.0-1.2","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","363","<div class=""prompt"">Which word describes you more?</div>","1","pairing","3","charming","unbearable","PosNeg","69","15","positive","negative","54","unbearable","right","true"
"html-keyboard-response","8","13313","0.0-2.0-0.3","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","13726","0.0-2.0-1.3","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","411","<div class=""prompt"">Which word describes you more?</div>","0","pairing","4","fun","optimistic","PosPos","69","69","positive","positive","0","fun","left","true"
"html-keyboard-response","10","14528","0.0-2.0-0.4","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","14879","0.0-2.0-1.4","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","350","<div class=""prompt"">Which word describes you more?</div>","1","pairing","5","rude","legendary","PosNeg","49","69","negative","positive","20","legendary","right","true"
"html-keyboard-response","12","15682","0.0-2.0-0.5","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","16081","0.0-2.0-1.5","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","397","<div class=""prompt"">Which word describes you more?</div>","0","pairing","6","disastrous","malicious","NegNeg","15","49","negative","negative","34","disastrous","left","true"
"html-keyboard-response","14","16883","0.0-2.0-0.6","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","15","17297","0.0-2.0-1.6","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","412","<div class=""prompt"">Which word describes you more?</div>","1","pairing","7","traitor","champion","PosNeg","49","22","negative","positive","27","champion","right","true"
"html-keyboard-response","16","18101","0.0-2.0-0.7","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","17","18514","0.0-2.0-1.7","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","409","<div class=""prompt"">Which word describes you more?</div>","1","pairing","8","hateful","irritating","NegNeg","49","15","negative","negative","34","irritating","right","true"
"html-keyboard-response","18","19317","0.0-2.0-0.8","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","19","19711","0.0-2.0-1.8","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","392","<div class=""prompt"">Which word describes you more?</div>","0","pairing","9","smart","anxious","PosNeg","69","49","positive","negative","20","smart","left","true"
"html-keyboard-response","20","20513","0.0-2.0-0.9","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","21","20914","0.0-2.0-1.9","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","400","<div class=""prompt"">Which word describes you more?</div>","1","pairing","10","parasite","merciful","PosNeg","15","24","negative","positive","9","merciful","right","true"
"html-keyboard-response","22","21717","0.0-2.0-0.10","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","23","22112","0.0-2.0-1.10","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","394","<div class=""prompt"">Which word describes you more?</div>","0","pairing","11","special","safe","PosPos","49","69","positive","positive","20","special","left","true"
"html-keyboard-response","24","22914","0.0-2.0-0.11","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","25","23296","0.0-2.0-1.11","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","381","<div class=""prompt"">Which word describes you more?</div>","0","pairing","12","inadequate","smart","PosNeg","15","69","negative","positive","54","inadequate","left","true"
"html-keyboard-response","26","24098","0.0-2.0-0.12","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","27","24451","0.0-2.0-1.12","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","352","<div class=""prompt"">Which word describes you more?</div>","1","pairing","13","companion","asset","PosPos","15","69","positive","positive","54","asset","right","true"
"html-keyboard-response","28","25253","0.0-2.0-0.13","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","29","25599","0.0-2.0-1.13","","9005","2025-11-06","17:02:26.520Z","day43","evening","2025-12-18T02:05:50.690Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","344","<div class=""prompt"">Which word describes you more?</div>","0","pairing","14","unwanted","dull","NegNeg","49","24","negative","negative","25","unwanted","left","true"
