"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1795","0.0-0.0","1014","56","post","9","afternoon","2026-02-05","2026-02-17","2026-02-25T21:17:52.928Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","","","","","","","","","","","","","","","",""
"instructions","1","6583","0.0-1.0","1014","56","post","9","afternoon","2026-02-05","2026-02-17","2026-02-25T21:17:52.928Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","[{""page_index"":0,""viewing_time"":964},{""page_index"":1,""viewing_time"":902},{""page_index"":2,""viewing_time"":2349},{""page_index"":3,""viewing_time"":568}]","4784","","","","","","","","","","","","","","",""
"html-keyboard-response","2","7389","0.0-2.0-0.0","1014","56","post","9","afternoon","2026-02-05","2026-02-17","2026-02-25T21:17:52.928Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","8937","0.0-2.0-1.0","1014","56","post","9","afternoon","2026-02-05","2026-02-17","2026-02-25T21:17:52.928Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","1541","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","1","capable","merciful","PosPos","93","11","positive","positive","82","capable","left","true"
"html-keyboard-response","4","9740","0.0-2.0-0.1","1014","56","post","9","afternoon","2026-02-05","2026-02-17","2026-02-25T21:17:52.928Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","10863","0.0-2.0-1.1","1014","56","post","9","afternoon","2026-02-05","2026-02-17","2026-02-25T21:17:52.928Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","1119","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","2","awkward","unbearable","NegNeg","51","14","negative","negative","37","awkward","left","true"
"html-keyboard-response","6","11665","0.0-2.0-0.2","1014","56","post","9","afternoon","2026-02-05","2026-02-17","2026-02-25T21:17:52.928Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","12927","0.0-2.0-1.2","1014","56","post","9","afternoon","2026-02-05","2026-02-17","2026-02-25T21:17:52.928Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","1258","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","3","knowledgeable","insecure","PosNeg","88","36","positive","negative","52","knowledgeable","left","true"
"html-keyboard-response","8","13729","0.0-2.0-0.3","1014","56","post","9","afternoon","2026-02-05","2026-02-17","2026-02-25T21:17:52.928Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","14726","0.0-2.0-1.3","1014","56","post","9","afternoon","2026-02-05","2026-02-17","2026-02-25T21:17:52.928Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","480","","995","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","4","wise","humorous","PosPos","86","79","positive","positive","7","humorous","right","true"
