"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","2061","0.0-0.0","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","","","","","","","","","","","","","","","",""
"instructions","1","4786","0.0-1.0","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","[{""page_index"":0,""viewing_time"":617},{""page_index"":1,""viewing_time"":840},{""page_index"":2,""viewing_time"":750},{""page_index"":3,""viewing_time"":516}]","2724","","","","","","","","","","","","","","",""
"html-keyboard-response","2","5589","0.0-2.0-0.0","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","7304","0.0-2.0-1.0","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","1712","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","1","untrustworthy","jealous","NegNeg","4","57","negative","negative","53","jealous","right","true"
"html-keyboard-response","4","8106","0.0-2.0-0.1","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","9037","0.0-2.0-1.1","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","930","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","2","problematic","empty","NegNeg","36","0","negative","negative","36","problematic","left","true"
"html-keyboard-response","6","9839","0.0-2.0-0.2","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","11220","0.0-2.0-1.2","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","1379","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","3","deceitful","hater","NegNeg","0","22","negative","negative","22","deceitful","left","true"
"html-keyboard-response","8","12022","0.0-2.0-0.3","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","13212","0.0-2.0-1.3","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","1189","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","4","adorable","toxic","PosNeg","0","54","positive","negative","54","toxic","right","true"
"html-keyboard-response","10","14015","0.0-2.0-0.4","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","14896","0.0-2.0-1.4","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","880","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","5","proficient","flawless","PosPos","99","5","positive","positive","94","proficient","left","true"
"html-keyboard-response","12","15698","0.0-2.0-0.5","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","16832","0.0-2.0-1.5","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","1131","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","6","adorable","patient","PosPos","0","34","positive","positive","34","patient","right","true"
"html-keyboard-response","14","17634","0.0-2.0-0.6","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","15","19090","0.0-2.0-1.6","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","1454","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","7","jerk","spectacular","PosNeg","0","53","negative","positive","53","spectacular","right","true"
"html-keyboard-response","16","19892","0.0-2.0-0.7","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","17","20905","0.0-2.0-1.7","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","1011","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","8","graceful","unlucky","PosNeg","90","0","positive","negative","90","graceful","left","true"
"html-keyboard-response","18","21707","0.0-2.0-0.8","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","19","22655","0.0-2.0-1.8","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","946","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","9","successful","repulsive","PosNeg","100","0","positive","negative","100","successful","left","true"
"html-keyboard-response","20","23457","0.0-2.0-0.9","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","21","25906","0.0-2.0-1.9","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","2447","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","10","gloomy","violent","NegNeg","0","1","negative","negative","1","violent","right","true"
"html-keyboard-response","22","26708","0.0-2.0-0.10","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","23","27931","0.0-2.0-1.10","1026","11","pre","4","afternoon","2026-02-26","2026-03-10","2026-03-01T20:49:07.388Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","370","647","480","","1221","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","11","deceitful","credible","PosNeg","0","100","negative","positive","100","credible","right","true"
