"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response","which_experiment_phase"
"pavlovia","0","874","0.0-0.0","","1003","2025-09-26","17:03:59.737Z","day1","afternoon","2025-10-01T20:17:26.311Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","","","","","","","","","","","","","","","",""
"instructions","1","8221","0.0-1.0","","1003","2025-09-26","17:03:59.737Z","day1","afternoon","2025-10-01T20:17:26.311Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","[{""page_index"":0,""viewing_time"":2151},{""page_index"":1,""viewing_time"":1466},{""page_index"":2,""viewing_time"":2499},{""page_index"":3,""viewing_time"":1221}]","7338","","","","","","","","","","","","","","",""
"html-button-response","2","9959","0.0-2.0-0.0","","1003","2025-09-26","17:03:59.737Z","day1","afternoon","2025-10-01T20:17:26.311Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","1734","<div class=""prompt"">Which word describes you more?</div>","1","1","alluring","witty","PosPos","59","75","positive","positive","16","witty","right","true","pairing"
"html-button-response","3","12891","0.0-2.0-0.1","","1003","2025-09-26","17:03:59.737Z","day1","afternoon","2025-10-01T20:17:26.311Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","2923","<div class=""prompt"">Which word describes you more?</div>","0","2","anxious","untrustworthy","NegNeg","67","0","negative","negative","67","anxious","left","true","pairing"
"html-button-response","4","16570","0.0-2.0-0.2","","1003","2025-09-26","17:03:59.737Z","day1","afternoon","2025-10-01T20:17:26.311Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","3671","<div class=""prompt"">Which word describes you more?</div>","0","3","anxious","disastrous","NegNeg","67","3","negative","negative","64","anxious","left","true","pairing"
"html-button-response","5","19708","0.0-2.0-0.3","","1003","2025-09-26","17:03:59.737Z","day1","afternoon","2025-10-01T20:17:26.311Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","3136","<div class=""prompt"">Which word describes you more?</div>","1","4","headache","carefree","PosNeg","1","9","negative","positive","8","carefree","right","true","pairing"
"html-button-response","6","21829","0.0-2.0-0.4","","1003","2025-09-26","17:03:59.737Z","day1","afternoon","2025-10-01T20:17:26.311Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","2119","<div class=""prompt"">Which word describes you more?</div>","1","5","spectacular","insecure","PosNeg","70","20","positive","negative","50","insecure","right","true","pairing"
"html-button-response","7","24531","0.0-2.0-0.5","","1003","2025-09-26","17:03:59.737Z","day1","afternoon","2025-10-01T20:17:26.311Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","2700","<div class=""prompt"">Which word describes you more?</div>","0","6","idealistic","friend","PosPos","62","100","positive","positive","38","idealistic","left","true","pairing"
"html-button-response","8","32535","0.0-2.0-0.6","","1003","2025-09-26","17:03:59.737Z","day1","afternoon","2025-10-01T20:17:26.311Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","null","<div class=""prompt"">Which word describes you more?</div>","null","7","distressed","champion","PosNeg","18","11","negative","positive","7","null","null","false","pairing"
"html-button-response","9","37008","0.0-2.0-0.7","","1003","2025-09-26","17:03:59.737Z","day1","afternoon","2025-10-01T20:17:26.311Z","Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1","390","663","240","","4464","<div class=""prompt"">Which word describes you more?</div>","1","8","distressed","lovable","PosNeg","18","86","negative","positive","68","lovable","right","true","pairing"
