"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1121","0.0-0.0","","9005","2025-11-06","17:02:26.520Z","day82","afternoon","2026-01-26T19:03:24.587Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","","","","","","","","","","","","","","","",""
"instructions","1","6808","0.0-1.0","","9005","2025-11-06","17:02:26.520Z","day82","afternoon","2026-01-26T19:03:24.587Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","[{""page_index"":0,""viewing_time"":2143},{""page_index"":1,""viewing_time"":846},{""page_index"":2,""viewing_time"":2088},{""page_index"":3,""viewing_time"":602}]","5682","","","","","","","","","","","","","","",""
"html-keyboard-response","2","7613","0.0-2.0-0.0","","9005","2025-11-06","17:02:26.520Z","day82","afternoon","2026-01-26T19:03:24.587Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","8032","0.0-2.0-1.0","","9005","2025-11-06","17:02:26.520Z","day82","afternoon","2026-01-26T19:03:24.587Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","410","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","spirited","entertaining","PosPos","37","49","positive","positive","12","entertaining","right","true"
"html-keyboard-response","4","8835","0.0-2.0-0.1","","9005","2025-11-06","17:02:26.520Z","day82","afternoon","2026-01-26T19:03:24.587Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","9336","0.0-2.0-1.1","","9005","2025-11-06","17:02:26.520Z","day82","afternoon","2026-01-26T19:03:24.587Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","494","<div class=""prompt"">Which word describes you more?</div>","0","pairing","2","dull","graceful","PosNeg","24","43","negative","positive","19","dull","left","true"
"html-keyboard-response","6","10138","0.0-2.0-0.2","","9005","2025-11-06","17:02:26.520Z","day82","afternoon","2026-01-26T19:03:24.587Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","10532","0.0-2.0-1.2","","9005","2025-11-06","17:02:26.520Z","day82","afternoon","2026-01-26T19:03:24.587Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","391","<div class=""prompt"">Which word describes you more?</div>","1","pairing","3","companion","worthless","PosNeg","15","69","positive","negative","54","worthless","right","true"
"html-keyboard-response","8","11335","0.0-2.0-0.3","","9005","2025-11-06","17:02:26.520Z","day82","afternoon","2026-01-26T19:03:24.587Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","11752","0.0-2.0-1.3","","9005","2025-11-06","17:02:26.520Z","day82","afternoon","2026-01-26T19:03:24.587Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","415","<div class=""prompt"">Which word describes you more?</div>","1","pairing","4","hater","enjoyable","PosNeg","69","15","negative","positive","54","enjoyable","right","true"
