"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1520","0.0-0.0","","9006","2025-11-06","16:18:50.979Z","day82","morning","2026-01-26T16:47:22.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","","","","","","","","","","","","","","","",""
"instructions","1","11492","0.0-1.0","","9006","2025-11-06","16:18:50.979Z","day82","morning","2026-01-26T16:47:22.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","[{""page_index"":0,""viewing_time"":4079},{""page_index"":1,""viewing_time"":1506},{""page_index"":2,""viewing_time"":2701},{""page_index"":3,""viewing_time"":1681}]","9970","","","","","","","","","","","","","","",""
"html-keyboard-response","2","12300","0.0-2.0-0.0","","9006","2025-11-06","16:18:50.979Z","day82","morning","2026-01-26T16:47:22.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","13374","0.0-2.0-1.0","","9006","2025-11-06","16:18:50.979Z","day82","morning","2026-01-26T16:47:22.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","1068","<div class=""prompt"">Which word describes you more?</div>","0","pairing","1","vibrant","uninvited","PosNeg","11","59","positive","negative","48","vibrant","left","true"
"html-keyboard-response","4","14177","0.0-2.0-0.1","","9006","2025-11-06","16:18:50.979Z","day82","morning","2026-01-26T16:47:22.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","14789","0.0-2.0-1.1","","9006","2025-11-06","16:18:50.979Z","day82","morning","2026-01-26T16:47:22.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","608","<div class=""prompt"">Which word describes you more?</div>","0","pairing","2","brave","safe","PosPos","13","59","positive","positive","46","brave","left","true"
"html-keyboard-response","6","15592","0.0-2.0-0.2","","9006","2025-11-06","16:18:50.979Z","day82","morning","2026-01-26T16:47:22.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","16222","0.0-2.0-1.2","","9006","2025-11-06","16:18:50.979Z","day82","morning","2026-01-26T16:47:22.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","628","<div class=""prompt"">Which word describes you more?</div>","0","pairing","3","enthusiastic","goodwilled","PosPos","64","37","positive","positive","27","enthusiastic","left","true"
"html-keyboard-response","8","17025","0.0-2.0-0.3","","9006","2025-11-06","16:18:50.979Z","day82","morning","2026-01-26T16:47:22.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","18355","0.0-2.0-1.3","","9006","2025-11-06","16:18:50.979Z","day82","morning","2026-01-26T16:47:22.195Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","633","300","","1328","<div class=""prompt"">Which word describes you more?</div>","1","pairing","4","quitter","malicious","NegNeg","59","11","negative","negative","48","malicious","right","true"
