"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1071","0.0-0.0","","9008","2025-11-06","16:26:10.831Z","day10","afternoon","2025-11-15T19:04:29.320Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","","","","","","","","","","","","","","","",""
"instructions","1","4585","0.0-1.0","","9008","2025-11-06","16:26:10.831Z","day10","afternoon","2025-11-15T19:04:29.320Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","[{""page_index"":0,""viewing_time"":521},{""page_index"":1,""viewing_time"":486},{""page_index"":2,""viewing_time"":1699},{""page_index"":3,""viewing_time"":803}]","3510","","","","","","","","","","","","","","",""
"html-keyboard-response","2","5391","0.0-2.0-0.0","","9008","2025-11-06","16:26:10.831Z","day10","afternoon","2025-11-15T19:04:29.320Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","7486","0.0-2.0-1.0","","9008","2025-11-06","16:26:10.831Z","day10","afternoon","2025-11-15T19:04:29.320Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","2089","<div class=""prompt"">Which word describes you more?</div>","0","pairing","1","defective","pitiful","NegNeg","84","0","negative","negative","84","defective","left","true"
"html-keyboard-response","4","8289","0.0-2.0-0.1","","9008","2025-11-06","16:26:10.831Z","day10","afternoon","2025-11-15T19:04:29.320Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","9253","0.0-2.0-1.1","","9008","2025-11-06","16:26:10.831Z","day10","afternoon","2025-11-15T19:04:29.320Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","960","<div class=""prompt"">Which word describes you more?</div>","0","pairing","2","dreamer","respectful","PosPos","98","100","positive","positive","2","dreamer","left","true"
"html-keyboard-response","6","10055","0.0-2.0-0.2","","9008","2025-11-06","16:26:10.831Z","day10","afternoon","2025-11-15T19:04:29.320Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","12071","0.0-2.0-1.2","","9008","2025-11-06","16:26:10.831Z","day10","afternoon","2025-11-15T19:04:29.320Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","2012","<div class=""prompt"">Which word describes you more?</div>","0","pairing","3","alone","winner","PosNeg","100","21","negative","positive","79","alone","left","true"
"html-keyboard-response","8","12873","0.0-2.0-0.3","","9008","2025-11-06","16:26:10.831Z","day10","afternoon","2025-11-15T19:04:29.320Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","15156","0.0-2.0-1.3","","9008","2025-11-06","16:26:10.831Z","day10","afternoon","2025-11-15T19:04:29.320Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","2281","<div class=""prompt"">Which word describes you more?</div>","0","pairing","4","distressed","carefree","PosNeg","54","47","negative","positive","7","distressed","left","true"
