"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1949","0.0-0.0","1013","59","post","10","afternoon","2026-02-05","2026-02-17","2026-02-26T21:04:07.981Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","480","","","","","","","","","","","","","","","","",""
"instructions","1","6579","0.0-1.0","1013","59","post","10","afternoon","2026-02-05","2026-02-17","2026-02-26T21:04:07.981Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","480","[{""page_index"":0,""viewing_time"":1450},{""page_index"":1,""viewing_time"":759},{""page_index"":2,""viewing_time"":1616},{""page_index"":3,""viewing_time"":801}]","4627","","","","","","","","","","","","","","",""
"html-keyboard-response","2","7392","0.0-2.0-0.0","1013","59","post","10","afternoon","2026-02-05","2026-02-17","2026-02-26T21:04:07.981Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","12402","0.0-2.0-1.0","1013","59","post","10","afternoon","2026-02-05","2026-02-17","2026-02-26T21:04:07.981Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","480","","null","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","null","pairing","1","decisive","merciful","PosPos","48","28","positive","positive","20","null","null","false"
"html-keyboard-response","4","13206","0.0-2.0-0.1","1013","59","post","10","afternoon","2026-02-05","2026-02-17","2026-02-26T21:04:07.981Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","15824","0.0-2.0-1.1","1013","59","post","10","afternoon","2026-02-05","2026-02-17","2026-02-26T21:04:07.981Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","480","","2613","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","2","respectable","defective","PosNeg","63","1","positive","negative","62","respectable","left","true"
"html-keyboard-response","6","16626","0.0-2.0-0.2","1013","59","post","10","afternoon","2026-02-05","2026-02-17","2026-02-26T21:04:07.981Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","18006","0.0-2.0-1.2","1013","59","post","10","afternoon","2026-02-05","2026-02-17","2026-02-26T21:04:07.981Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","480","","1377","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","3","blissful","alone","PosNeg","6","76","positive","negative","70","alone","right","true"
"html-keyboard-response","8","18812","0.0-2.0-0.3","1013","59","post","10","afternoon","2026-02-05","2026-02-17","2026-02-26T21:04:07.981Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","480","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","21009","0.0-2.0-1.3","1013","59","post","10","afternoon","2026-02-05","2026-02-17","2026-02-26T21:04:07.981Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","480","","2195","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","4","respectable","problematic","PosNeg","63","66","positive","negative","3","respectable","left","true"
