"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1251","0.0-0.0","","9010","2025-11-10","20:34:00.903Z","day21","afternoon","2025-11-30T19:08:13.046Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","","","","","","","","","","","","","","","",""
"instructions","1","14402","0.0-1.0","","9010","2025-11-10","20:34:00.903Z","day21","afternoon","2025-11-30T19:08:13.046Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","[{""page_index"":0,""viewing_time"":1260},{""page_index"":1,""viewing_time"":4130},{""page_index"":2,""viewing_time"":3626},{""page_index"":3,""viewing_time"":4131}]","13148","","","","","","","","","","","","","","",""
"html-keyboard-response","2","15205","0.0-2.0-0.0","","9010","2025-11-10","20:34:00.903Z","day21","afternoon","2025-11-30T19:08:13.046Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","18303","0.0-2.0-1.0","","9010","2025-11-10","20:34:00.903Z","day21","afternoon","2025-11-30T19:08:13.046Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","3093","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","undesirable","awkward","NegNeg","74","26","negative","negative","48","awkward","right","true"
"html-keyboard-response","4","19106","0.0-2.0-0.1","","9010","2025-11-10","20:34:00.903Z","day21","afternoon","2025-11-30T19:08:13.046Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","21299","0.0-2.0-1.1","","9010","2025-11-10","20:34:00.903Z","day21","afternoon","2025-11-30T19:08:13.046Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","2191","<div class=""prompt"">Which word describes you more?</div>","1","pairing","2","hopeful","blissful","PosPos","3","82","positive","positive","79","blissful","right","true"
"html-keyboard-response","6","22102","0.0-2.0-0.2","","9010","2025-11-10","20:34:00.903Z","day21","afternoon","2025-11-30T19:08:13.046Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","25064","0.0-2.0-1.2","","9010","2025-11-10","20:34:00.903Z","day21","afternoon","2025-11-30T19:08:13.046Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","2959","<div class=""prompt"">Which word describes you more?</div>","1","pairing","3","malicious","dull","NegNeg","65","61","negative","negative","4","dull","right","true"
"html-keyboard-response","8","25867","0.0-2.0-0.3","","9010","2025-11-10","20:34:00.903Z","day21","afternoon","2025-11-30T19:08:13.046Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","29699","0.0-2.0-1.3","","9010","2025-11-10","20:34:00.903Z","day21","afternoon","2025-11-30T19:08:13.046Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","3830","<div class=""prompt"">Which word describes you more?</div>","1","pairing","4","gloomy","anxious","NegNeg","36","78","negative","negative","42","anxious","right","true"
