"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1561","0.0-0.0","1096","18","pre","6","evening","2026-05-13","2026-05-25","2026-05-18T22:15:03.909Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","","","","","","","","","","","","","","","",""
"instructions","1","5053","0.0-1.0","1096","18","pre","6","evening","2026-05-13","2026-05-25","2026-05-18T22:15:03.909Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","[{""page_index"":0,""viewing_time"":1171},{""page_index"":1,""viewing_time"":795},{""page_index"":2,""viewing_time"":844},{""page_index"":3,""viewing_time"":676}]","3486","","","","","","","","","","","","","","",""
"html-keyboard-response","2","5859","0.0-2.0-0.0","1096","18","pre","6","evening","2026-05-13","2026-05-25","2026-05-18T22:15:03.909Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","6866","0.0-2.0-1.0","1096","18","pre","6","evening","2026-05-13","2026-05-25","2026-05-18T22:15:03.909Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","999","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","1","authentic","gloomy","PosNeg","80","15","positive","negative","65","authentic","left","true"
"html-keyboard-response","4","7669","0.0-2.0-0.1","1096","18","pre","6","evening","2026-05-13","2026-05-25","2026-05-18T22:15:03.909Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","8880","0.0-2.0-1.1","1096","18","pre","6","evening","2026-05-13","2026-05-25","2026-05-18T22:15:03.909Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","1206","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","2","credible","spontaneous","PosPos","92","49","positive","positive","43","credible","left","true"
"html-keyboard-response","6","9683","0.0-2.0-0.2","1096","18","pre","6","evening","2026-05-13","2026-05-25","2026-05-18T22:15:03.909Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","10810","0.0-2.0-1.2","1096","18","pre","6","evening","2026-05-13","2026-05-25","2026-05-18T22:15:03.909Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","1121","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","3","flawless","hater","PosNeg","0","45","positive","negative","45","hater","right","true"
"html-keyboard-response","8","11614","0.0-2.0-0.3","1096","18","pre","6","evening","2026-05-13","2026-05-25","2026-05-18T22:15:03.909Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","12918","0.0-2.0-1.3","1096","18","pre","6","evening","2026-05-13","2026-05-25","2026-05-18T22:15:03.909Z","Mozilla/5.0 (Linux; Android 15; motorola razr 2023 Build/V1TVS35H.41-24-3-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36","379","796","240","","1298","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","4","outcast","loser","NegNeg","74","0","negative","negative","74","outcast","left","true"
