"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1221","0.0-0.0","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","","","","","","","","","","","","","","","",""
"instructions","1","5991","0.0-1.0","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","[{""page_index"":0,""viewing_time"":1389},{""page_index"":1,""viewing_time"":720},{""page_index"":2,""viewing_time"":1900},{""page_index"":3,""viewing_time"":755}]","4765","","","","","","","","","","","","","","",""
"html-keyboard-response","2","6798","0.0-2.0-0.0","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","7295","0.0-2.0-1.0","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","493","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","eloquent","valued","PosPos","24","49","positive","positive","25","valued","right","true"
"html-keyboard-response","4","8098","0.0-2.0-0.1","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","8563","0.0-2.0-1.1","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","463","<div class=""prompt"">Which word describes you more?</div>","1","pairing","2","flawless","champion","PosPos","49","22","positive","positive","27","champion","right","true"
"html-keyboard-response","6","9366","0.0-2.0-0.2","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","9746","0.0-2.0-1.2","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","377","<div class=""prompt"">Which word describes you more?</div>","0","pairing","3","entertaining","rude","PosNeg","49","49","positive","negative","0","entertaining","left","true"
"html-keyboard-response","8","10548","0.0-2.0-0.3","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","10969","0.0-2.0-1.3","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","418","<div class=""prompt"">Which word describes you more?</div>","1","pairing","4","romantic","vengeful","PosNeg","24","49","positive","negative","25","vengeful","right","true"
"html-keyboard-response","10","11771","0.0-2.0-0.4","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","12154","0.0-2.0-1.4","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","381","<div class=""prompt"">Which word describes you more?</div>","0","pairing","5","degenerate","courteous","PosNeg","69","24","negative","positive","45","degenerate","left","true"
"html-keyboard-response","12","12957","0.0-2.0-0.5","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","13390","0.0-2.0-1.5","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","431","<div class=""prompt"">Which word describes you more?</div>","1","pairing","6","violent","idealistic","PosNeg","15","15","negative","positive","0","idealistic","right","true"
"html-keyboard-response","14","14193","0.0-2.0-0.6","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","15","14576","0.0-2.0-1.6","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","380","<div class=""prompt"">Which word describes you more?</div>","0","pairing","7","heartbroken","irresponsible","NegNeg","24","69","negative","negative","45","heartbroken","left","true"
"html-keyboard-response","16","15379","0.0-2.0-0.7","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","17","15779","0.0-2.0-1.7","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","398","<div class=""prompt"">Which word describes you more?</div>","1","pairing","8","affectionate","turnoff","PosNeg","15","49","positive","negative","34","turnoff","right","true"
"html-keyboard-response","18","16582","0.0-2.0-0.8","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","19","16865","0.0-2.0-1.8","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","281","<div class=""prompt"">Which word describes you more?</div>","0","pairing","9","anxious","fun","PosNeg","49","69","negative","positive","20","anxious","left","true"
"html-keyboard-response","20","17670","0.0-2.0-0.9","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","21","17768","0.0-2.0-1.9","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","96","<div class=""prompt"">Which word describes you more?</div>","1","pairing","10","honest","affectionate","PosPos","15","15","positive","positive","0","affectionate","right","true"
"html-keyboard-response","22","18573","0.0-2.0-0.10","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","23","18936","0.0-2.0-1.10","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","360","<div class=""prompt"">Which word describes you more?</div>","0","pairing","11","hopeless","awful","NegNeg","49","24","negative","negative","25","hopeless","left","true"
"html-keyboard-response","24","19739","0.0-2.0-0.11","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","25","20172","0.0-2.0-1.11","","9005","2025-11-06","17:02:26.520Z","day10","morning","2025-11-15T05:47:33.035Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","300","","430","<div class=""prompt"">Which word describes you more?</div>","1","pairing","12","charming","dreamer","PosPos","69","37","positive","positive","32","dreamer","right","true"
