"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response","which_experiment_phase"
"pavlovia","0","1031","0.0-0.0","","9000","2025-11-05","22:48:47.718Z","day5","evening","2025-11-09T23:03:48.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","300","","","","","","","","","","","","","","","","",""
"instructions","1","15892","0.0-1.0","","9000","2025-11-05","22:48:47.718Z","day5","evening","2025-11-09T23:03:48.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","300","[{""page_index"":0,""viewing_time"":3523},{""page_index"":1,""viewing_time"":2262},{""page_index"":2,""viewing_time"":5596},{""page_index"":3,""viewing_time"":3473}]","14856","","","","","","","","","","","","","","",""
"html-button-response","2","17642","0.0-2.0-0.0","","9000","2025-11-05","22:48:47.718Z","day5","evening","2025-11-09T23:03:48.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","300","","1745","<div class=""prompt"">Which word describes you more?</div>","1","1","mess","cynic","NegNeg","70","30","negative","negative","40","cynic","right","true","pairing"
"html-button-response","3","19490","0.0-2.0-0.1","","9000","2025-11-05","22:48:47.718Z","day5","evening","2025-11-09T23:03:48.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","300","","1844","<div class=""prompt"">Which word describes you more?</div>","0","2","proficient","skilled","PosPos","79","34","positive","positive","45","proficient","left","true","pairing"
"html-button-response","4","21336","0.0-2.0-0.2","","9000","2025-11-05","22:48:47.718Z","day5","evening","2025-11-09T23:03:48.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","300","","1843","<div class=""prompt"">Which word describes you more?</div>","0","3","resourceful","hesitant","PosNeg","33","28","positive","negative","5","resourceful","left","true","pairing"
"html-button-response","5","23017","0.0-2.0-0.3","","9000","2025-11-05","22:48:47.718Z","day5","evening","2025-11-09T23:03:48.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","300","","1680","<div class=""prompt"">Which word describes you more?</div>","1","4","optimistic","insecure","PosNeg","74","30","positive","negative","44","insecure","right","true","pairing"
"html-button-response","6","24830","0.0-2.0-0.4","","9000","2025-11-05","22:48:47.718Z","day5","evening","2025-11-09T23:03:48.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","300","","1811","<div class=""prompt"">Which word describes you more?</div>","0","5","seeker","brave","PosPos","33","83","positive","positive","50","seeker","left","true","pairing"
"html-button-response","7","26113","0.0-2.0-0.5","","9000","2025-11-05","22:48:47.718Z","day5","evening","2025-11-09T23:03:48.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","300","","1282","<div class=""prompt"">Which word describes you more?</div>","1","6","rude","witty","PosNeg","18","60","negative","positive","42","witty","right","true","pairing"
"html-button-response","8","28508","0.0-2.0-0.6","","9000","2025-11-05","22:48:47.718Z","day5","evening","2025-11-09T23:03:48.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","300","","2393","<div class=""prompt"">Which word describes you more?</div>","1","7","hypocrite","spectacular","PosNeg","69","31","negative","positive","38","spectacular","right","true","pairing"
"html-button-response","9","30968","0.0-2.0-0.7","","9000","2025-11-05","22:48:47.718Z","day5","evening","2025-11-09T23:03:48.899Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","361","628","300","","2458","<div class=""prompt"">Which word describes you more?</div>","1","8","untrustworthy","jolly","PosNeg","80","13","negative","positive","67","jolly","right","true","pairing"
