"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1057","0.0-0.0","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","","","","","","","","","","","","","","","",""
"instructions","1","16016","0.0-1.0","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","[{""page_index"":0,""viewing_time"":6493},{""page_index"":1,""viewing_time"":4208},{""page_index"":2,""viewing_time"":2601},{""page_index"":3,""viewing_time"":1651}]","14955","","","","","","","","","","","","","","",""
"html-keyboard-response","2","16821","0.0-2.0-0.0","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","17927","0.0-2.0-1.0","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1100","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","vermin","friend","PosNeg","9","100","negative","positive","91","friend","right","true"
"html-keyboard-response","4","18730","0.0-2.0-0.1","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","20298","0.0-2.0-1.1","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1565","<div class=""prompt"">Which word describes you more?</div>","1","pairing","2","insecure","honest","PosNeg","90","100","negative","positive","10","honest","right","true"
"html-keyboard-response","6","21100","0.0-2.0-0.2","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","22145","0.0-2.0-1.2","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1042","<div class=""prompt"">Which word describes you more?</div>","1","pairing","3","creep","confident","PosNeg","66","4","negative","positive","62","confident","right","true"
"html-keyboard-response","8","22947","0.0-2.0-0.3","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","23917","0.0-2.0-1.3","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","967","<div class=""prompt"">Which word describes you more?</div>","0","pairing","4","valued","boring","PosNeg","71","5","positive","negative","66","valued","left","true"
"html-keyboard-response","10","24720","0.0-2.0-0.4","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","27716","0.0-2.0-1.4","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","2994","<div class=""prompt"">Which word describes you more?</div>","0","pairing","5","disappointment","phony","NegNeg","68","0","negative","negative","68","disappointment","left","true"
"html-keyboard-response","12","28519","0.0-2.0-0.5","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","30283","0.0-2.0-1.5","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1761","<div class=""prompt"">Which word describes you more?</div>","1","pairing","6","carefree","adventurous","PosPos","47","100","positive","positive","53","adventurous","right","true"
"html-keyboard-response","14","31085","0.0-2.0-0.6","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","15","32267","0.0-2.0-1.6","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1179","<div class=""prompt"">Which word describes you more?</div>","1","pairing","7","jolly","devoted","PosPos","25","100","positive","positive","75","devoted","right","true"
"html-keyboard-response","16","33069","0.0-2.0-0.7","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","17","35531","0.0-2.0-1.7","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","2458","<div class=""prompt"">Which word describes you more?</div>","0","pairing","8","thoughtful","asset","PosPos","100","96","positive","positive","4","thoughtful","left","true"
"html-keyboard-response","18","36333","0.0-2.0-0.8","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","19","37319","0.0-2.0-1.8","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","983","<div class=""prompt"">Which word describes you more?</div>","0","pairing","9","gentle","adorable","PosPos","100","43","positive","positive","57","gentle","left","true"
"html-keyboard-response","20","38121","0.0-2.0-0.9","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","21","39638","0.0-2.0-1.9","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1514","<div class=""prompt"">Which word describes you more?</div>","1","pairing","10","immoral","decisive","PosNeg","0","52","negative","positive","52","decisive","right","true"
"html-keyboard-response","22","40441","0.0-2.0-0.10","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","23","41770","0.0-2.0-1.10","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1328","<div class=""prompt"">Which word describes you more?</div>","0","pairing","11","headache","bitter","NegNeg","69","9","negative","negative","60","headache","left","true"
"html-keyboard-response","24","42573","0.0-2.0-0.11","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","25","43654","0.0-2.0-1.11","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1078","<div class=""prompt"">Which word describes you more?</div>","0","pairing","12","honest","headache","PosNeg","100","69","positive","negative","31","honest","left","true"
"html-keyboard-response","26","44456","0.0-2.0-0.12","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","27","45312","0.0-2.0-1.12","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","854","<div class=""prompt"">Which word describes you more?</div>","1","pairing","13","creep","excited","PosNeg","66","43","negative","positive","23","excited","right","true"
"html-keyboard-response","28","46114","0.0-2.0-0.13","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","29","47060","0.0-2.0-1.13","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","943","<div class=""prompt"">Which word describes you more?</div>","1","pairing","14","failure","insecure","NegNeg","0","90","negative","negative","90","insecure","right","true"
"html-keyboard-response","30","47862","0.0-2.0-0.14","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","31","48847","0.0-2.0-1.14","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","982","<div class=""prompt"">Which word describes you more?</div>","1","pairing","15","esteemed","gentle","PosPos","90","100","positive","positive","10","gentle","right","true"
"html-keyboard-response","32","49649","0.0-2.0-0.15","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","33","50463","0.0-2.0-1.15","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","811","<div class=""prompt"">Which word describes you more?</div>","1","pairing","16","valued","confident","PosPos","71","4","positive","positive","67","confident","right","true"
"html-keyboard-response","34","51265","0.0-2.0-0.16","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","35","52512","0.0-2.0-1.16","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1243","<div class=""prompt"">Which word describes you more?</div>","1","pairing","17","coward","fraud","NegNeg","14","5","negative","negative","9","fraud","right","true"
"html-keyboard-response","36","53316","0.0-2.0-0.17","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","37","54411","0.0-2.0-1.17","","9008","2025-11-06","16:26:10.831Z","day70","afternoon","2026-01-14T20:53:19.865Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","635","300","","1093","<div class=""prompt"">Which word describes you more?</div>","0","pairing","18","lucky","gross","PosNeg","14","26","positive","negative","12","lucky","left","true"
