"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1025","0.0-0.0","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","","","","","","","","","","","","","","","",""
"instructions","1","26948","0.0-1.0","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","[{""page_index"":0,""viewing_time"":4537},{""page_index"":1,""viewing_time"":7701},{""page_index"":2,""viewing_time"":9024},{""page_index"":3,""viewing_time"":4655}]","25919","","","","","","","","","","","","","","",""
"html-keyboard-response","2","27753","0.0-2.0-0.0","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","30589","0.0-2.0-1.0","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","2831","<div class=""prompt"">Which word describes you more?</div>","1","pairing","1","irresponsible","hesitant","NegNeg","30","32","negative","negative","2","hesitant","right","true"
"html-keyboard-response","4","31392","0.0-2.0-0.1","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","33739","0.0-2.0-1.1","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","2344","<div class=""prompt"">Which word describes you more?</div>","1","pairing","2","jolly","hopeful","PosPos","33","3","positive","positive","30","hopeful","right","true"
"html-keyboard-response","6","34541","0.0-2.0-0.2","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","37674","0.0-2.0-1.2","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","3130","<div class=""prompt"">Which word describes you more?</div>","1","pairing","3","hopeless","excellent","PosNeg","87","18","negative","positive","69","excellent","right","true"
"html-keyboard-response","8","38477","0.0-2.0-0.3","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","42692","0.0-2.0-1.3","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","4214","<div class=""prompt"">Which word describes you more?</div>","1","pairing","4","gross","patient","PosNeg","39","21","negative","positive","18","patient","right","true"
"html-keyboard-response","10","43495","0.0-2.0-0.4","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","11","48497","0.0-2.0-1.4","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div class=""prompt"">Which word describes you more?</div>","null","pairing","5","unforgivable","bitter","NegNeg","72","5","negative","negative","67","null","null","false"
"html-keyboard-response","12","49302","0.0-2.0-0.5","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","13","50566","0.0-2.0-1.5","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","1262","<div class=""prompt"">Which word describes you more?</div>","1","pairing","6","committed","bitter","PosNeg","74","5","positive","negative","69","bitter","right","true"
"html-keyboard-response","14","51369","0.0-2.0-0.6","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","15","55362","0.0-2.0-1.6","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","3991","<div class=""prompt"">Which word describes you more?</div>","0","pairing","7","hopeful","blissful","PosPos","3","82","positive","positive","79","hopeful","left","true"
"html-keyboard-response","16","56166","0.0-2.0-0.7","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","17","58111","0.0-2.0-1.7","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","1942","<div class=""prompt"">Which word describes you more?</div>","0","pairing","8","creative","untrustworthy","PosNeg","15","18","positive","negative","3","creative","left","true"
"html-keyboard-response","18","58914","0.0-2.0-0.8","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","19","61577","0.0-2.0-1.8","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","2661","<div class=""prompt"">Which word describes you more?</div>","1","pairing","9","prick","witty","PosNeg","22","69","negative","positive","47","witty","right","true"
"html-keyboard-response","20","62379","0.0-2.0-0.9","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","21","64027","0.0-2.0-1.9","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","1645","<div class=""prompt"">Which word describes you more?</div>","0","pairing","10","easygoing","pest","PosNeg","83","77","positive","negative","6","easygoing","left","true"
"html-keyboard-response","22","64829","0.0-2.0-0.10","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","23","67210","0.0-2.0-1.10","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","2379","<div class=""prompt"">Which word describes you more?</div>","1","pairing","11","failure","friend","PosNeg","65","74","negative","positive","9","friend","right","true"
"html-keyboard-response","24","68012","0.0-2.0-0.11","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","25","69792","0.0-2.0-1.11","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","1777","<div class=""prompt"">Which word describes you more?</div>","1","pairing","12","fool","attractive","PosNeg","10","84","negative","positive","74","attractive","right","true"
"html-keyboard-response","26","70594","0.0-2.0-0.12","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","27","73708","0.0-2.0-1.12","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","3111","<div class=""prompt"">Which word describes you more?</div>","0","pairing","13","grumpy","gross","NegNeg","41","39","negative","negative","2","grumpy","left","true"
"html-keyboard-response","28","74510","0.0-2.0-0.13","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","29","77107","0.0-2.0-1.13","","9010","2025-11-10","20:34:00.903Z","day19","afternoon","2025-11-28T22:15:26.194Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","608","225","300","","2594","<div class=""prompt"">Which word describes you more?</div>","0","pairing","14","playful","awkward","PosNeg","75","26","positive","negative","49","playful","left","true"
