"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","baseline_date","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","left_word","right_word","valence","trial_number","participant_response","valid_response"
"pavlovia","0","1029","0.0-0.0","R_6ikWoGefPJUA4mK","2025-09-22","day1","morning","2025-09-22T05:03:11.812Z","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","1299","774","240","","","","","","","","","",""
"instructions","1","12512","0.0-1.0","R_6ikWoGefPJUA4mK","2025-09-22","day1","morning","2025-09-22T05:03:11.812Z","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","1299","774","240","[{""page_index"":0,""viewing_time"":6979},{""page_index"":1,""viewing_time"":2161},{""page_index"":2,""viewing_time"":1170},{""page_index"":3,""viewing_time"":1171}]","11482","","","","","","","",""
"html-button-response","2","13830","0.0-2.0-0.0","R_6ikWoGefPJUA4mK","2025-09-22","day1","morning","2025-09-22T05:03:11.812Z","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","1299","774","240","","1314","<p style=""font-size:24px;"">Which word describes you more?</p>","0","excited","helper","PosPos","","excited","true"
"html-button-response","3","14860","0.0-2.0-0.1","R_6ikWoGefPJUA4mK","2025-09-22","day1","morning","2025-09-22T05:03:11.812Z","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","1299","774","240","","1026","<p style=""font-size:24px;"">Which word describes you more?</p>","1","prick","helper","PosNeg","","helper","true"
"html-button-response","4","15582","0.0-2.0-0.2","R_6ikWoGefPJUA4mK","2025-09-22","day1","morning","2025-09-22T05:03:11.812Z","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","1299","774","240","","721","<p style=""font-size:24px;"">Which word describes you more?</p>","0","vermin","helper","PosNeg","","vermin","true"
"html-button-response","5","16512","0.0-2.0-0.3","R_6ikWoGefPJUA4mK","2025-09-22","day1","morning","2025-09-22T05:03:11.812Z","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","1299","774","240","","928","<p style=""font-size:24px;"">Which word describes you more?</p>","1","excited","prick","PosNeg","","prick","true"
"html-button-response","6","17145","0.0-2.0-0.4","R_6ikWoGefPJUA4mK","2025-09-22","day1","morning","2025-09-22T05:03:11.812Z","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","1299","774","240","","630","<p style=""font-size:24px;"">Which word describes you more?</p>","0","vermin","prick","NegNeg","","vermin","true"
"html-button-response","7","17716","0.0-2.0-0.5","R_6ikWoGefPJUA4mK","2025-09-22","day1","morning","2025-09-22T05:03:11.812Z","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","1299","774","240","","568","<p style=""font-size:24px;"">Which word describes you more?</p>","1","vermin","excited","PosNeg","","excited","true"
"instructions","8","19938","0.0-3.0","R_6ikWoGefPJUA4mK","2025-09-22","day1","morning","2025-09-22T05:03:11.812Z","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","1299","774","240","[{""page_index"":0,""viewing_time"":2219}]","2220","","","","","","","",""
