"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1429","0.0-0.0","1065","47","post","6","afternoon","2026-05-05","2026-05-19","2026-05-24T19:45:58.721Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","","","","","","","","","","","","","","","",""
"instructions","1","3761","0.0-1.0","1065","47","post","6","afternoon","2026-05-05","2026-05-19","2026-05-24T19:45:58.721Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","[{""page_index"":0,""viewing_time"":546},{""page_index"":1,""viewing_time"":628},{""page_index"":2,""viewing_time"":572},{""page_index"":3,""viewing_time"":580}]","2327","","","","","","","","","","","","","","",""
"html-keyboard-response","2","4565","0.0-2.0-0.0","1065","47","post","6","afternoon","2026-05-05","2026-05-19","2026-05-24T19:45:58.721Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","5454","0.0-2.0-1.0","1065","47","post","6","afternoon","2026-05-05","2026-05-19","2026-05-24T19:45:58.721Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","882","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","1","sadistic","talented","PosNeg","16","76","negative","positive","60","talented","right","true"
"html-keyboard-response","4","6257","0.0-2.0-0.1","1065","47","post","6","afternoon","2026-05-05","2026-05-19","2026-05-24T19:45:58.721Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","6951","0.0-2.0-1.1","1065","47","post","6","afternoon","2026-05-05","2026-05-19","2026-05-24T19:45:58.721Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","691","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","2","esteemed","headache","PosNeg","26","69","positive","negative","43","esteemed","left","true"
"html-keyboard-response","6","7753","0.0-2.0-0.2","1065","47","post","6","afternoon","2026-05-05","2026-05-19","2026-05-24T19:45:58.721Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","8304","0.0-2.0-1.2","1065","47","post","6","afternoon","2026-05-05","2026-05-19","2026-05-24T19:45:58.721Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","548","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","3","excited","flawless","PosPos","77","12","positive","positive","65","excited","left","true"
"html-keyboard-response","8","9107","0.0-2.0-0.3","1065","47","post","6","afternoon","2026-05-05","2026-05-19","2026-05-24T19:45:58.721Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","9684","0.0-2.0-1.3","1065","47","post","6","afternoon","2026-05-05","2026-05-19","2026-05-24T19:45:58.721Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","396","714","240","","575","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","4","devoted","sophisticated","PosPos","79","70","positive","positive","9","devoted","left","true"
