"trial_type","trial_index","time_elapsed","internal_node_id","PUNS_ID","session_number","session_phase","session_day","session_slot","ema_start_date","ema_post_start_date","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","which_experiment_phase","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response"
"pavlovia","0","1852","0.0-0.0","1083","33","post","1","evening","2026-04-15","2026-04-27","2026-04-28T04:41:47.908Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","","","","","","","","","","","","","","","",""
"instructions","1","12088","0.0-1.0","1083","33","post","1","evening","2026-04-15","2026-04-27","2026-04-28T04:41:47.908Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","[{""page_index"":0,""viewing_time"":1572},{""page_index"":1,""viewing_time"":2298},{""page_index"":2,""viewing_time"":2759},{""page_index"":3,""viewing_time"":3603}]","10233","","","","","","","","","","","","","","",""
"html-keyboard-response","2","12892","0.0-2.0-0.0","1083","33","post","1","evening","2026-04-15","2026-04-27","2026-04-28T04:41:47.908Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","3","15869","0.0-2.0-1.0","1083","33","post","1","evening","2026-04-15","2026-04-27","2026-04-28T04:41:47.908Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","2972","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","1","traitor","regretful","NegNeg","0","0","negative","negative","0","regretful","right","true"
"html-keyboard-response","4","16672","0.0-2.0-0.1","1083","33","post","1","evening","2026-04-15","2026-04-27","2026-04-28T04:41:47.908Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","5","18717","0.0-2.0-1.1","1083","33","post","1","evening","2026-04-15","2026-04-27","2026-04-28T04:41:47.908Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","2043","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","2","devoted","patient","PosPos","100","64","positive","positive","36","devoted","left","true"
"html-keyboard-response","6","19520","0.0-2.0-0.2","1083","33","post","1","evening","2026-04-15","2026-04-27","2026-04-28T04:41:47.908Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","7","21599","0.0-2.0-1.2","1083","33","post","1","evening","2026-04-15","2026-04-27","2026-04-28T04:41:47.908Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","2076","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","0","pairing","3","unique","boring","PosNeg","89","0","positive","negative","89","unique","left","true"
"html-keyboard-response","8","22401","0.0-2.0-0.3","1083","33","post","1","evening","2026-04-15","2026-04-27","2026-04-28T04:41:47.908Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","","","",""
"html-button-response","9","25432","0.0-2.0-1.3","1083","33","post","1","evening","2026-04-15","2026-04-27","2026-04-28T04:41:47.908Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","358","632","420","","3028","<div class=""prompt"" style=""font-size:24px; margin-bottom:20px;"">Which word describes you more?</div>","1","pairing","4","disgusting","shameful","NegNeg","0","0","negative","negative","0","shameful","right","true"
