"trial_type","trial_index","time_elapsed","internal_node_id","BASE_QUALTRICS_ID","PUNS_ID","baseline_date","baseline_time","session_day","session_slot","experiment_start","browser","screen_width","screen_height","timezone_offset","view_history","rt","stimulus","response","trial_number","left_word","right_word","valence","left_base_rating","right_base_rating","left_valence","right_valence","abs_diff","participant_response","chosen_side","valid_response","which_experiment_phase"
"pavlovia","0","1067","0.0-0.0","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","","","","","","","","","","","","","","","",""
"instructions","1","14638","0.0-1.0","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","[{""page_index"":0,""viewing_time"":1304},{""page_index"":1,""viewing_time"":2445},{""page_index"":2,""viewing_time"":6003},{""page_index"":1,""viewing_time"":664},{""page_index"":2,""viewing_time"":467},{""page_index"":3,""viewing_time"":2684}]","13568","","","","","","","","","","","","","","",""
"html-button-response","2","16404","0.0-2.0-0.0","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1762","<div class=""prompt"">Which word describes you more?</div>","1","1","degenerate","tolerant","PosNeg","22","92","negative","positive","70","tolerant","right","true","pairing"
"html-button-response","3","17921","0.0-2.0-0.1","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1514","<div class=""prompt"">Which word describes you more?</div>","1","2","hesitant","easygoing","PosNeg","77","33","negative","positive","44","easygoing","right","true","pairing"
"html-button-response","4","19554","0.0-2.0-0.2","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1631","<div class=""prompt"">Which word describes you more?</div>","1","3","satisfied","tolerant","PosPos","9","92","positive","positive","83","tolerant","right","true","pairing"
"html-button-response","5","22221","0.0-2.0-0.3","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","2666","<div class=""prompt"">Which word describes you more?</div>","0","4","helper","alone","PosNeg","59","54","positive","negative","5","helper","left","true","pairing"
"html-button-response","6","24137","0.0-2.0-0.4","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1915","<div class=""prompt"">Which word describes you more?</div>","1","5","irresponsible","disastrous","NegNeg","17","76","negative","negative","59","disastrous","right","true","pairing"
"html-button-response","7","26255","0.0-2.0-0.5","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","2116","<div class=""prompt"">Which word describes you more?</div>","0","6","learner","disgusting","PosNeg","56","8","positive","negative","48","learner","left","true","pairing"
"html-button-response","8","27721","0.0-2.0-0.6","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1465","<div class=""prompt"">Which word describes you more?</div>","0","7","tolerant","disgusting","PosNeg","92","8","positive","negative","84","tolerant","left","true","pairing"
"html-button-response","9","29754","0.0-2.0-0.7","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","2032","<div class=""prompt"">Which word describes you more?</div>","1","8","pleased","adventurous","PosPos","38","71","positive","positive","33","adventurous","right","true","pairing"
"html-button-response","10","32204","0.0-2.0-0.8","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","2449","<div class=""prompt"">Which word describes you more?</div>","0","9","awkward","alone","NegNeg","69","54","negative","negative","15","awkward","left","true","pairing"
"html-button-response","11","33738","0.0-2.0-0.9","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1532","<div class=""prompt"">Which word describes you more?</div>","1","10","insecure","affectionate","PosNeg","50","62","negative","positive","12","affectionate","right","true","pairing"
"html-button-response","12","35121","0.0-2.0-0.10","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1381","<div class=""prompt"">Which word describes you more?</div>","0","11","valued","burden","PosNeg","30","65","positive","negative","35","valued","left","true","pairing"
"html-button-response","13","37171","0.0-2.0-0.11","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","2049","<div class=""prompt"">Which word describes you more?</div>","1","12","worthless","alluring","PosNeg","56","43","negative","positive","13","alluring","right","true","pairing"
"html-button-response","14","39271","0.0-2.0-0.12","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","2099","<div class=""prompt"">Which word describes you more?</div>","0","13","unwanted","coward","NegNeg","72","32","negative","negative","40","unwanted","left","true","pairing"
"html-button-response","15","41105","0.0-2.0-0.13","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1832","<div class=""prompt"">Which word describes you more?</div>","0","14","disgrace","loser","NegNeg","76","6","negative","negative","70","disgrace","left","true","pairing"
"html-button-response","16","42755","0.0-2.0-0.14","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1648","<div class=""prompt"">Which word describes you more?</div>","1","15","carefree","learner","PosPos","69","56","positive","positive","13","learner","right","true","pairing"
"html-button-response","17","44388","0.0-2.0-0.15","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1632","<div class=""prompt"">Which word describes you more?</div>","1","16","parasite","fun","PosNeg","18","59","negative","positive","41","fun","right","true","pairing"
"html-button-response","18","45972","0.0-2.0-0.16","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1582","<div class=""prompt"">Which word describes you more?</div>","0","17","proficient","repulsive","PosNeg","24","44","positive","negative","20","proficient","left","true","pairing"
"html-button-response","19","47322","0.0-2.0-0.17","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1347","<div class=""prompt"">Which word describes you more?</div>","0","18","useful","disgusting","PosNeg","62","8","positive","negative","54","useful","left","true","pairing"
"html-button-response","20","48938","0.0-2.0-0.18","","1006","2025-09-29","22:05:03.779Z","day3","evening","2025-10-01T22:18:57.116Z","Mozilla/5.0 (iPhone; CPU iPhone OS 18_6_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Mobile/15E148 Safari/604.1","428","752","240","","1615","<div class=""prompt"">Which word describes you more?</div>","0","19","wise","satisfied","PosPos","79","9","positive","positive","70","wise","left","true","pairing"
